name,display_name,data_type,chart_type
"China, Financial account excluding reserve assets, excl Direct investment, USD bn","China, Financial account excluding reserve assets, excl Direct investment, USD bn",None,line
"China, Financial account excluding reserve assets, excl Direct investment Liabilities, USD bn","China, Financial account excluding reserve assets, excl Direct investment Liabilities, USD bn",None,line
"China, Financial account excluding reserve assets, Portfolio investment, Equity and investment fund shares, USD bn","China, Financial account excluding reserve assets, Portfolio investment, Equity and investment fund shares, USD bn",None,line
"China, Net capital flows, ex Direct investment and equities, USD bn","China, Net capital flows, ex Direct investment and equities, USD bn",None,line
"China, Current account, Services, Digital excluding business services, Credit, USD bn","China, Current account, Services, Digital excluding business services, Credit, USD bn",None,line
"China, Current account, Services, Digital excluding business services, Debit, USD bn","China, Current account, Services, Digital excluding business services, Debit, USD bn",None,line
"China, Current account, Services, Digital excluding business services, Balance, USD bn","China, Current account, Services, Digital excluding business services, Balance, USD bn",None,line
"China, Current account, Income, Balance, USD bn","China, Current account, Income, Balance, USD bn",None,line
"China, Current account, Debit, USD bn, SA","China, Current account, Debit, USD bn, SA",None,line
"China, Current account, Goods, Debit, USD bn, SA","China, Current account, Goods, Debit, USD bn, SA",None,line
"China, Current account, USD bn, SA","China, Current account, USD bn, SA",None,line
"China, Current account, Services, Debit, USD bn, SA","China, Current account, Services, Debit, USD bn, SA",None,line
"China, Current account, Services, Travel, Debit, USD bn, SA","China, Current account, Services, Travel, Debit, USD bn, SA",None,line
"China, Current account, Credit, USD bn, SA","China, Current account, Credit, USD bn, SA",None,line
"China, Current account, Goods, Credit, USD bn, SA","China, Current account, Goods, Credit, USD bn, SA",None,line
"China, Current account, Services, Credit, USD bn, SA","China, Current account, Services, Credit, USD bn, SA",None,line
"China, Current account, Services, Travel, Credit, USD bn, SA","China, Current account, Services, Travel, Credit, USD bn, SA",None,line
"China, Current account, Goods, Balance, USD bn, SA","China, Current account, Goods, Balance, USD bn, SA",None,line
"China, Current account, Services, Balance, USD bn, SA","China, Current account, Services, Balance, USD bn, SA",None,line
"China, Current account, Services, Travel, Balance, USD bn, SA","China, Current account, Services, Travel, Balance, USD bn, SA",None,line
"China, Current account, Goods and services, Credit, USD bn, SA","China, Current account, Goods and services, Credit, USD bn, SA",None,line
"China, Current account, Goods and services, Debit, USD bn, SA","China, Current account, Goods and services, Debit, USD bn, SA",None,line
"China, Current account, Income, Balance, USD bn, SA","China, Current account, Income, Balance, USD bn, SA",None,line
"China, IIP, Net international investment position, USD bn","China, IIP, Net international investment position, USD bn",None,line
"China, IIP, Assets, USD bn","China, IIP, Assets, USD bn",None,line
"China, IIP, Assets, Direct investment, USD bn","China, IIP, Assets, Direct investment, USD bn",None,line
"China, IIP, Assets, Direct investment, Equity and investment fund shares, USD bn","China, IIP, Assets, Direct investment, Equity and investment fund shares, USD bn",None,line
"China, IIP, Assets, Direct investment, Debt instruments, USD bn","China, IIP, Assets, Direct investment, Debt instruments, USD bn",None,line
"China, IIP, Assets, Direct investment, Financial sector, USD bn","China, IIP, Assets, Direct investment, Financial sector, USD bn",None,line
"China, IIP, Assets, Direct investment, Financial sector, Equity and investment fund shares, USD bn","China, IIP, Assets, Direct investment, Financial sector, Equity and investment fund shares, USD bn",None,line
"China, IIP, Assets, Direct investment, Financial sector, Debt instruments, USD bn","China, IIP, Assets, Direct investment, Financial sector, Debt instruments, USD bn",None,line
"China, IIP, Assets, Direct investment, Non-financial sector, USD bn","China, IIP, Assets, Direct investment, Non-financial sector, USD bn",None,line
"China, IIP, Assets, Direct investment, Non-financial sector, Equity and investment fund shares, USD bn","China, IIP, Assets, Direct investment, Non-financial sector, Equity and investment fund shares, USD bn",None,line
"China, IIP, Assets, Direct investment, Non-financial sector, Debt instruments, USD bn","China, IIP, Assets, Direct investment, Non-financial sector, Debt instruments, USD bn",None,line
"China, IIP, Assets, Portfolio investment, USD bn","China, IIP, Assets, Portfolio investment, USD bn",None,line
"China, IIP, Assets, Portfolio investment, Equity and investment fund shares, USD bn","China, IIP, Assets, Portfolio investment, Equity and investment fund shares, USD bn",None,line
"China, IIP, Assets, Portfolio investment, Debt securities, USD bn","China, IIP, Assets, Portfolio investment, Debt securities, USD bn",None,line
"China, IIP, Assets, Financial derivatives, USD bn","China, IIP, Assets, Financial derivatives, USD bn",None,line
"China, IIP, Assets, Other investment, USD bn","China, IIP, Assets, Other investment, USD bn",None,line
"China, IIP, Assets, Other investment, Other equity, USD bn","China, IIP, Assets, Other investment, Other equity, USD bn",None,line
"China, IIP, Assets, Other investment, Currency and deposits, USD bn","China, IIP, Assets, Other investment, Currency and deposits, USD bn",None,line
"China, IIP, Assets, Other investment, Loans, USD bn","China, IIP, Assets, Other investment, Loans, USD bn",None,line
"China, IIP, Assets, Other investment, Insurance, pension, and standardized guarantee schemes, USD bn","China, IIP, Assets, Other investment, Insurance, pension, and standardized guarantee schemes, USD bn",None,line
"China, IIP, Assets, Other investment, Trade credit and advances, USD bn","China, IIP, Assets, Other investment, Trade credit and advances, USD bn",None,line
"China, IIP, Assets, Other investment, Other accounts receivable, USD bn","China, IIP, Assets, Other investment, Other accounts receivable, USD bn",None,line
"China, IIP, Assets, Reserve assets, USD bn","China, IIP, Assets, Reserve assets, USD bn",None,line
"China, IIP, Assets, Reserve assets, Monetary gold, USD bn","China, IIP, Assets, Reserve assets, Monetary gold, USD bn",None,line
"China, IIP, Assets, Reserve assets, Special drawing rights, USD bn","China, IIP, Assets, Reserve assets, Special drawing rights, USD bn",None,line
"China, IIP, Assets, Reserve assets, Reserve position in the IMF, USD bn","China, IIP, Assets, Reserve assets, Reserve position in the IMF, USD bn",None,line
"China, IIP, Assets, Reserve assets, Foreign currency reserves, USD bn","China, IIP, Assets, Reserve assets, Foreign currency reserves, USD bn",None,line
"China, IIP, Assets, Reserve assets, Other reserve assets, USD bn","China, IIP, Assets, Reserve assets, Other reserve assets, USD bn",None,line
"China, IIP, Liabilities, USD bn","China, IIP, Liabilities, USD bn",None,line
"China, IIP, Liabilities, Direct investment, USD bn","China, IIP, Liabilities, Direct investment, USD bn",None,line
"China, IIP, Liabilities, Direct investment, Equity and investment fund shares, USD bn","China, IIP, Liabilities, Direct investment, Equity and investment fund shares, USD bn",None,line
"China, IIP, Liabilities, Direct investment, Debt instruments, USD bn","China, IIP, Liabilities, Direct investment, Debt instruments, USD bn",None,line
"China, IIP, Liabilities, Direct investment, Financial sector, USD bn","China, IIP, Liabilities, Direct investment, Financial sector, USD bn",None,line
"China, IIP, Liabilities, Direct investment, Financial sector, Equity and investment fund shares, USD bn","China, IIP, Liabilities, Direct investment, Financial sector, Equity and investment fund shares, USD bn",None,line
"China, IIP, Liabilities, Direct investment, Financial sector, Debt instruments, USD bn","China, IIP, Liabilities, Direct investment, Financial sector, Debt instruments, USD bn",None,line
"China, IIP, Liabilities, Direct investment, Non-financial sector, USD bn","China, IIP, Liabilities, Direct investment, Non-financial sector, USD bn",None,line
"China, IIP, Liabilities, Direct investment, Non-financial sector, Equity and investment fund shares, USD bn","China, IIP, Liabilities, Direct investment, Non-financial sector, Equity and investment fund shares, USD bn",None,line
"China, IIP, Liabilities, Direct investment, Non-financial sector, Debt instruments, USD bn","China, IIP, Liabilities, Direct investment, Non-financial sector, Debt instruments, USD bn",None,line
"China, IIP, Liabilities, Portfolio investment, USD bn","China, IIP, Liabilities, Portfolio investment, USD bn",None,line
