0,1,2,3,4,5,KR,TW,CN,JP
Quarterly,Trade balance,Value,"% of GDP, SA",Total,,,,,
Quarterly,Trade balance,Value,"% of GDP, SA",By Product,Semiconductors,,,,
Quarterly,Trade balance,Value,"% of GDP, SA",By Product,Passenger cars,,,,
Quarterly,Trade balance,Value,"% of GDP, SA",By Product,Energy,,,,
Quarterly,Trade balance,Value,"% of GDP, SA",By Product,Others,,,,
Quarterly,Trade balance,Value,"% of GDP, SA",By Country,China,,,,
Quarterly,Trade balance,Value,"% of GDP, SA",By Country,Japan,,,,
Quarterly,Trade balance,Value,"% of GDP, SA",By Country,Korea,,,,
Quarterly,Trade balance,Value,"% of GDP, SA",By Country,Taiwan,,,,
Quarterly,Trade balance,Value,"% of GDP, SA",By Country,EU,,,,
Quarterly,Trade balance,Value,"% of GDP, SA",By Country,US,,,,
Quarterly,Trade balance,Volume,USD,Total,,,,,
Quarterly,Trade balance,Volume,USD,By Product,Semiconductors,,,,
Quarterly,Trade balance,Volume,USD,By Product,Passenger cars,,,,
Quarterly,Trade balance,Volume,USD,By Product,Energy,,,,
Quarterly,Trade balance,Volume,USD,By Product,Others,,,,
Quarterly,Trade balance,Volume,USD,By Country,China,,,,
Quarterly,Trade balance,Volume,USD,By Country,Japan,,,,
Quarterly,Trade balance,Volume,USD,By Country,Korea,,,,
Quarterly,Trade balance,Volume,USD,By Country,Taiwan,,,,
Quarterly,Trade balance,Volume,USD,By Country,EU,,,,
Quarterly,Trade balance,Volume,USD,By Country,US,,,,
Quarterly,Trade balance,Volume,LCU,Total,,,,,
Quarterly,Trade balance,Volume,LCU,By Product,Semiconductors,,,,
Quarterly,Trade balance,Volume,LCU,By Product,Passenger cars,,,,
Quarterly,Trade balance,Volume,LCU,By Product,Energy,,,,
Quarterly,Trade balance,Volume,LCU,By Product,Others,,,,
Quarterly,Trade balance,Volume,LCU,By Country,China,,,,
Quarterly,Trade balance,Volume,LCU,By Country,Japan,,,,
Quarterly,Trade balance,Volume,LCU,By Country,Korea,,,,
Quarterly,Trade balance,Volume,LCU,By Country,Taiwan,,,,
Quarterly,Trade balance,Volume,LCU,By Country,EU,,,,
Quarterly,Trade balance,Volume,LCU,By Country,US,,,,
Quarterly,Trade balance,Volume,index,Total,,,,,
Quarterly,Trade balance,Volume,index,By Product,Semiconductors,,,,
Quarterly,Trade balance,Volume,index,By Product,Passenger cars,,,,
Quarterly,Trade balance,Volume,index,By Product,Energy,,,,
Quarterly,Trade balance,Volume,index,By Product,Others,,,,
Quarterly,Trade balance,Volume,index,By Country,China,,,,
Quarterly,Trade balance,Volume,index,By Country,Japan,,,,
Quarterly,Trade balance,Volume,index,By Country,Korea,,,,
Quarterly,Trade balance,Volume,index,By Country,Taiwan,,,,
Quarterly,Trade balance,Volume,index,By Country,EU,,,,
Quarterly,Trade balance,Volume,index,By Country,US,,,,
Quarterly,Trade balance,Volume,"USD, % YoY",Total,,,,,
Quarterly,Trade balance,Volume,"USD, % YoY",By Product,Semiconductors,,,,
Quarterly,Trade balance,Volume,"USD, % YoY",By Product,Passenger cars,,,,
Quarterly,Trade balance,Volume,"USD, % YoY",By Product,Energy,,,,
Quarterly,Trade balance,Volume,"USD, % YoY",By Product,Others,,,,
Quarterly,Trade balance,Volume,"USD, % YoY",By Country,China,,,,
Quarterly,Trade balance,Volume,"USD, % YoY",By Country,Japan,,,,
Quarterly,Trade balance,Volume,"USD, % YoY",By Country,Korea,,,,
Quarterly,Trade balance,Volume,"USD, % YoY",By Country,Taiwan,,,,
Quarterly,Trade balance,Volume,"USD, % YoY",By Country,EU,,,,
Quarterly,Trade balance,Volume,"USD, % YoY",By Country,US,,,,
Quarterly,Trade balance,Volume,"LCU, % YoY",Total,,,,,
Quarterly,Trade balance,Volume,"LCU, % YoY",By Product,Semiconductors,,,,
Quarterly,Trade balance,Volume,"LCU, % YoY",By Product,Passenger cars,,,,
Quarterly,Trade balance,Volume,"LCU, % YoY",By Product,Energy,,,,
Quarterly,Trade balance,Volume,"LCU, % YoY",By Product,Others,,,,
Quarterly,Trade balance,Volume,"LCU, % YoY",By Country,China,,,,
Quarterly,Trade balance,Volume,"LCU, % YoY",By Country,Japan,,,,
Quarterly,Trade balance,Volume,"LCU, % YoY",By Country,Korea,,,,
Quarterly,Trade balance,Volume,"LCU, % YoY",By Country,Taiwan,,,,
Quarterly,Trade balance,Volume,"LCU, % YoY",By Country,EU,,,,
Quarterly,Trade balance,Volume,"LCU, % YoY",By Country,US,,,,
Quarterly,Trade balance,Volume,"index, % YoY",Total,,,,,
Quarterly,Trade balance,Volume,"index, % YoY",By Product,Semiconductors,,,,
Quarterly,Trade balance,Volume,"index, % YoY",By Product,Passenger cars,,,,
Quarterly,Trade balance,Volume,"index, % YoY",By Product,Energy,,,,
Quarterly,Trade balance,Volume,"index, % YoY",By Product,Others,,,,
Quarterly,Trade balance,Volume,"index, % YoY",By Country,China,,,,
Quarterly,Trade balance,Volume,"index, % YoY",By Country,Japan,,,,
Quarterly,Trade balance,Volume,"index, % YoY",By Country,Korea,,,,
Quarterly,Trade balance,Volume,"index, % YoY",By Country,Taiwan,,,,
Quarterly,Trade balance,Volume,"index, % YoY",By Country,EU,,,,
Quarterly,Trade balance,Volume,"index, % YoY",By Country,US,,,,
Quarterly,Trade balance,Volume,"USD, SA",Total,,,,,
Quarterly,Trade balance,Volume,"USD, SA",By Product,Semiconductors,,,,
Quarterly,Trade balance,Volume,"USD, SA",By Product,Passenger cars,,,,
Quarterly,Trade balance,Volume,"USD, SA",By Product,Energy,,,,
Quarterly,Trade balance,Volume,"USD, SA",By Product,Others,,,,
Quarterly,Trade balance,Volume,"USD, SA",By Country,China,,,,
Quarterly,Trade balance,Volume,"USD, SA",By Country,Japan,,,,
Quarterly,Trade balance,Volume,"USD, SA",By Country,Korea,,,,
Quarterly,Trade balance,Volume,"USD, SA",By Country,Taiwan,,,,
Quarterly,Trade balance,Volume,"USD, SA",By Country,EU,,,,
Quarterly,Trade balance,Volume,"USD, SA",By Country,US,,,,
Quarterly,Trade balance,Volume,"LCU, SA",Total,,,,,
Quarterly,Trade balance,Volume,"LCU, SA",By Product,Semiconductors,,,,
Quarterly,Trade balance,Volume,"LCU, SA",By Product,Passenger cars,,,,
Quarterly,Trade balance,Volume,"LCU, SA",By Product,Energy,,,,
Quarterly,Trade balance,Volume,"LCU, SA",By Product,Others,,,,
Quarterly,Trade balance,Volume,"LCU, SA",By Country,China,,,,
Quarterly,Trade balance,Volume,"LCU, SA",By Country,Japan,,,,
Quarterly,Trade balance,Volume,"LCU, SA",By Country,Korea,,,,
Quarterly,Trade balance,Volume,"LCU, SA",By Country,Taiwan,,,,
Quarterly,Trade balance,Volume,"LCU, SA",By Country,EU,,,,
Quarterly,Trade balance,Volume,"LCU, SA",By Country,US,,,,
Quarterly,Trade balance,Volume,"index, SA",Total,,,,,
Quarterly,Trade balance,Volume,"index, SA",By Product,Semiconductors,,,,
Quarterly,Trade balance,Volume,"index, SA",By Product,Passenger cars,,,,
Quarterly,Trade balance,Volume,"index, SA",By Product,Energy,,,,
Quarterly,Trade balance,Volume,"index, SA",By Product,Others,,,,
Quarterly,Trade balance,Volume,"index, SA",By Country,China,,,,
Quarterly,Trade balance,Volume,"index, SA",By Country,Japan,,,,
Quarterly,Trade balance,Volume,"index, SA",By Country,Korea,,,,
Quarterly,Trade balance,Volume,"index, SA",By Country,Taiwan,,,,
Quarterly,Trade balance,Volume,"index, SA",By Country,EU,,,,
Quarterly,Trade balance,Volume,"index, SA",By Country,US,,,,
Quarterly,Trade balance,Volume,"USD, % MoM",Total,,,,,
Quarterly,Trade balance,Volume,"USD, % MoM",By Product,Semiconductors,,,,
Quarterly,Trade balance,Volume,"USD, % MoM",By Product,Passenger cars,,,,
Quarterly,Trade balance,Volume,"USD, % MoM",By Product,Energy,,,,
Quarterly,Trade balance,Volume,"USD, % MoM",By Product,Others,,,,
Quarterly,Trade balance,Volume,"USD, % MoM",By Country,China,,,,
Quarterly,Trade balance,Volume,"USD, % MoM",By Country,Japan,,,,
Quarterly,Trade balance,Volume,"USD, % MoM",By Country,Korea,,,,
Quarterly,Trade balance,Volume,"USD, % MoM",By Country,Taiwan,,,,
Quarterly,Trade balance,Volume,"USD, % MoM",By Country,EU,,,,
Quarterly,Trade balance,Volume,"USD, % MoM",By Country,US,,,,
Quarterly,Trade balance,Volume,"LCU, % MoM",Total,,,,,
Quarterly,Trade balance,Volume,"LCU, % MoM",By Product,Semiconductors,,,,
Quarterly,Trade balance,Volume,"LCU, % MoM",By Product,Passenger cars,,,,
Quarterly,Trade balance,Volume,"LCU, % MoM",By Product,Energy,,,,
Quarterly,Trade balance,Volume,"LCU, % MoM",By Product,Others,,,,
Quarterly,Trade balance,Volume,"LCU, % MoM",By Country,China,,,,
Quarterly,Trade balance,Volume,"LCU, % MoM",By Country,Japan,,,,
Quarterly,Trade balance,Volume,"LCU, % MoM",By Country,Korea,,,,
Quarterly,Trade balance,Volume,"LCU, % MoM",By Country,Taiwan,,,,
Quarterly,Trade balance,Volume,"LCU, % MoM",By Country,EU,,,,
Quarterly,Trade balance,Volume,"LCU, % MoM",By Country,US,,,,
Quarterly,Trade balance,Volume,"index, % MoM",Total,,,,,
Quarterly,Trade balance,Volume,"index, % MoM",By Product,Semiconductors,,,,
Quarterly,Trade balance,Volume,"index, % MoM",By Product,Passenger cars,,,,
Quarterly,Trade balance,Volume,"index, % MoM",By Product,Energy,,,,
Quarterly,Trade balance,Volume,"index, % MoM",By Product,Others,,,,
Quarterly,Trade balance,Volume,"index, % MoM",By Country,China,,,,
Quarterly,Trade balance,Volume,"index, % MoM",By Country,Japan,,,,
Quarterly,Trade balance,Volume,"index, % MoM",By Country,Korea,,,,
Quarterly,Trade balance,Volume,"index, % MoM",By Country,Taiwan,,,,
Quarterly,Trade balance,Volume,"index, % MoM",By Country,EU,,,,
Quarterly,Trade balance,Volume,"index, % MoM",By Country,US,,,,
Quarterly,Trade balance,Volume,"USD, % YoY, SA",Total,,,,,
Quarterly,Trade balance,Volume,"USD, % YoY, SA",By Product,Semiconductors,,,,
Quarterly,Trade balance,Volume,"USD, % YoY, SA",By Product,Passenger cars,,,,
Quarterly,Trade balance,Volume,"USD, % YoY, SA",By Product,Energy,,,,
Quarterly,Trade balance,Volume,"USD, % YoY, SA",By Product,Others,,,,
Quarterly,Trade balance,Volume,"USD, % YoY, SA",By Country,China,,,,
Quarterly,Trade balance,Volume,"USD, % YoY, SA",By Country,Japan,,,,
Quarterly,Trade balance,Volume,"USD, % YoY, SA",By Country,Korea,,,,
Quarterly,Trade balance,Volume,"USD, % YoY, SA",By Country,Taiwan,,,,
Quarterly,Trade balance,Volume,"USD, % YoY, SA",By Country,EU,,,,
Quarterly,Trade balance,Volume,"USD, % YoY, SA",By Country,US,,,,
Quarterly,Trade balance,Volume,"LCU, % YoY, SA",Total,,,,,
Quarterly,Trade balance,Volume,"LCU, % YoY, SA",By Product,Semiconductors,,,,
Quarterly,Trade balance,Volume,"LCU, % YoY, SA",By Product,Passenger cars,,,,
Quarterly,Trade balance,Volume,"LCU, % YoY, SA",By Product,Energy,,,,
Quarterly,Trade balance,Volume,"LCU, % YoY, SA",By Product,Others,,,,
Quarterly,Trade balance,Volume,"LCU, % YoY, SA",By Country,China,,,,
Quarterly,Trade balance,Volume,"LCU, % YoY, SA",By Country,Japan,,,,
Quarterly,Trade balance,Volume,"LCU, % YoY, SA",By Country,Korea,,,,
Quarterly,Trade balance,Volume,"LCU, % YoY, SA",By Country,Taiwan,,,,
Quarterly,Trade balance,Volume,"LCU, % YoY, SA",By Country,EU,,,,
Quarterly,Trade balance,Volume,"LCU, % YoY, SA",By Country,US,,,,
Quarterly,Trade balance,Volume,"index, % YoY, SA",Total,,,,,
Quarterly,Trade balance,Volume,"index, % YoY, SA",By Product,Semiconductors,,,,
Quarterly,Trade balance,Volume,"index, % YoY, SA",By Product,Passenger cars,,,,
Quarterly,Trade balance,Volume,"index, % YoY, SA",By Product,Energy,,,,
Quarterly,Trade balance,Volume,"index, % YoY, SA",By Product,Others,,,,
Quarterly,Trade balance,Volume,"index, % YoY, SA",By Country,China,,,,
Quarterly,Trade balance,Volume,"index, % YoY, SA",By Country,Japan,,,,
Quarterly,Trade balance,Volume,"index, % YoY, SA",By Country,Korea,,,,
Quarterly,Trade balance,Volume,"index, % YoY, SA",By Country,Taiwan,,,,
Quarterly,Trade balance,Volume,"index, % YoY, SA",By Country,EU,,,,
Quarterly,Trade balance,Volume,"index, % YoY, SA",By Country,US,,,,
Quarterly,Trade balance,Volume,"USD, % MoM, SA",Total,,,,,
Quarterly,Trade balance,Volume,"USD, % MoM, SA",By Product,Semiconductors,,,,
Quarterly,Trade balance,Volume,"USD, % MoM, SA",By Product,Passenger cars,,,,
Quarterly,Trade balance,Volume,"USD, % MoM, SA",By Product,Energy,,,,
Quarterly,Trade balance,Volume,"USD, % MoM, SA",By Product,Others,,,,
Quarterly,Trade balance,Volume,"USD, % MoM, SA",By Country,China,,,,
Quarterly,Trade balance,Volume,"USD, % MoM, SA",By Country,Japan,,,,
Quarterly,Trade balance,Volume,"USD, % MoM, SA",By Country,Korea,,,,
Quarterly,Trade balance,Volume,"USD, % MoM, SA",By Country,Taiwan,,,,
Quarterly,Trade balance,Volume,"USD, % MoM, SA",By Country,EU,,,,
Quarterly,Trade balance,Volume,"USD, % MoM, SA",By Country,US,,,,
Quarterly,Trade balance,Volume,"LCU, % MoM, SA",Total,,,,,
Quarterly,Trade balance,Volume,"LCU, % MoM, SA",By Product,Semiconductors,,,,
Quarterly,Trade balance,Volume,"LCU, % MoM, SA",By Product,Passenger cars,,,,
Quarterly,Trade balance,Volume,"LCU, % MoM, SA",By Product,Energy,,,,
Quarterly,Trade balance,Volume,"LCU, % MoM, SA",By Product,Others,,,,
Quarterly,Trade balance,Volume,"LCU, % MoM, SA",By Country,China,,,,
Quarterly,Trade balance,Volume,"LCU, % MoM, SA",By Country,Japan,,,,
Quarterly,Trade balance,Volume,"LCU, % MoM, SA",By Country,Korea,,,,
Quarterly,Trade balance,Volume,"LCU, % MoM, SA",By Country,Taiwan,,,,
Quarterly,Trade balance,Volume,"LCU, % MoM, SA",By Country,EU,,,,
Quarterly,Trade balance,Volume,"LCU, % MoM, SA",By Country,US,,,,
Quarterly,Trade balance,Volume,"index, % MoM, SA",Total,,,,,
Quarterly,Trade balance,Volume,"index, % MoM, SA",By Product,Semiconductors,,,,
Quarterly,Trade balance,Volume,"index, % MoM, SA",By Product,Passenger cars,,,,
Quarterly,Trade balance,Volume,"index, % MoM, SA",By Product,Energy,,,,
Quarterly,Trade balance,Volume,"index, % MoM, SA",By Product,Others,,,,
Quarterly,Trade balance,Volume,"index, % MoM, SA",By Country,China,,,,
Quarterly,Trade balance,Volume,"index, % MoM, SA",By Country,Japan,,,,
Quarterly,Trade balance,Volume,"index, % MoM, SA",By Country,Korea,,,,
Quarterly,Trade balance,Volume,"index, % MoM, SA",By Country,Taiwan,,,,
Quarterly,Trade balance,Volume,"index, % MoM, SA",By Country,EU,,,,
Quarterly,Trade balance,Volume,"index, % MoM, SA",By Country,US,,,,
Quarterly,Trade balance,Volume,% of total,Total,,,,,
Quarterly,Trade balance,Volume,% of total,By Product,Semiconductors,,,,
Quarterly,Trade balance,Volume,% of total,By Product,Passenger cars,,,,
Quarterly,Trade balance,Volume,% of total,By Product,Energy,,,,
Quarterly,Trade balance,Volume,% of total,By Product,Others,,,,
Quarterly,Trade balance,Volume,% of total,By Country,China,,,,
Quarterly,Trade balance,Volume,% of total,By Country,Japan,,,,
Quarterly,Trade balance,Volume,% of total,By Country,Korea,,,,
Quarterly,Trade balance,Volume,% of total,By Country,Taiwan,,,,
Quarterly,Trade balance,Volume,% of total,By Country,EU,,,,
Quarterly,Trade balance,Volume,% of total,By Country,US,,,,
Quarterly,Trade balance,Volume,"% of total, SA",Total,,,,,
Quarterly,Trade balance,Volume,"% of total, SA",By Product,Semiconductors,,,,
Quarterly,Trade balance,Volume,"% of total, SA",By Product,Passenger cars,,,,
Quarterly,Trade balance,Volume,"% of total, SA",By Product,Energy,,,,
Quarterly,Trade balance,Volume,"% of total, SA",By Product,Others,,,,
Quarterly,Trade balance,Volume,"% of total, SA",By Country,China,,,,
Quarterly,Trade balance,Volume,"% of total, SA",By Country,Japan,,,,
Quarterly,Trade balance,Volume,"% of total, SA",By Country,Korea,,,,
Quarterly,Trade balance,Volume,"% of total, SA",By Country,Taiwan,,,,
Quarterly,Trade balance,Volume,"% of total, SA",By Country,EU,,,,
Quarterly,Trade balance,Volume,"% of total, SA",By Country,US,,,,
Quarterly,Trade balance,Volume,% of GDP,Total,,,,,
Quarterly,Trade balance,Volume,% of GDP,By Product,Semiconductors,,,,
Quarterly,Trade balance,Volume,% of GDP,By Product,Passenger cars,,,,
Quarterly,Trade balance,Volume,% of GDP,By Product,Energy,,,,
Quarterly,Trade balance,Volume,% of GDP,By Product,Others,,,,
Quarterly,Trade balance,Volume,% of GDP,By Country,China,,,,
Quarterly,Trade balance,Volume,% of GDP,By Country,Japan,,,,
Quarterly,Trade balance,Volume,% of GDP,By Country,Korea,,,,
Quarterly,Trade balance,Volume,% of GDP,By Country,Taiwan,,,,
Quarterly,Trade balance,Volume,% of GDP,By Country,EU,,,,
Quarterly,Trade balance,Volume,% of GDP,By Country,US,,,,
Quarterly,Trade balance,Volume,"% of GDP, SA",Total,,,,,
Quarterly,Trade balance,Volume,"% of GDP, SA",By Product,Semiconductors,,,,
Quarterly,Trade balance,Volume,"% of GDP, SA",By Product,Passenger cars,,,,
Quarterly,Trade balance,Volume,"% of GDP, SA",By Product,Energy,,,,
Quarterly,Trade balance,Volume,"% of GDP, SA",By Product,Others,,,,
Quarterly,Trade balance,Volume,"% of GDP, SA",By Country,China,,,,
Quarterly,Trade balance,Volume,"% of GDP, SA",By Country,Japan,,,,
Quarterly,Trade balance,Volume,"% of GDP, SA",By Country,Korea,,,,
Quarterly,Trade balance,Volume,"% of GDP, SA",By Country,Taiwan,,,,
Quarterly,Trade balance,Volume,"% of GDP, SA",By Country,EU,,,,
Quarterly,Trade balance,Volume,"% of GDP, SA",By Country,US,,,,
Quarterly,Trade balance,Price,USD,Total,,,,,
Quarterly,Trade balance,Price,USD,By Product,Semiconductors,,,,
Quarterly,Trade balance,Price,USD,By Product,Passenger cars,,,,
Quarterly,Trade balance,Price,USD,By Product,Energy,,,,
Quarterly,Trade balance,Price,USD,By Product,Others,,,,
Quarterly,Trade balance,Price,USD,By Country,China,,,,
Quarterly,Trade balance,Price,USD,By Country,Japan,,,,
Quarterly,Trade balance,Price,USD,By Country,Korea,,,,
Quarterly,Trade balance,Price,USD,By Country,Taiwan,,,,
Quarterly,Trade balance,Price,USD,By Country,EU,,,,
Quarterly,Trade balance,Price,USD,By Country,US,,,,
Quarterly,Trade balance,Price,LCU,Total,,,,,
Quarterly,Trade balance,Price,LCU,By Product,Semiconductors,,,,
Quarterly,Trade balance,Price,LCU,By Product,Passenger cars,,,,
Quarterly,Trade balance,Price,LCU,By Product,Energy,,,,
Quarterly,Trade balance,Price,LCU,By Product,Others,,,,
Quarterly,Trade balance,Price,LCU,By Country,China,,,,
Quarterly,Trade balance,Price,LCU,By Country,Japan,,,,
Quarterly,Trade balance,Price,LCU,By Country,Korea,,,,
Quarterly,Trade balance,Price,LCU,By Country,Taiwan,,,,
Quarterly,Trade balance,Price,LCU,By Country,EU,,,,
Quarterly,Trade balance,Price,LCU,By Country,US,,,,
Quarterly,Trade balance,Price,index,Total,,,,,
Quarterly,Trade balance,Price,index,By Product,Semiconductors,,,,
Quarterly,Trade balance,Price,index,By Product,Passenger cars,,,,
Quarterly,Trade balance,Price,index,By Product,Energy,,,,
Quarterly,Trade balance,Price,index,By Product,Others,,,,
Quarterly,Trade balance,Price,index,By Country,China,,,,
Quarterly,Trade balance,Price,index,By Country,Japan,,,,
Quarterly,Trade balance,Price,index,By Country,Korea,,,,
Quarterly,Trade balance,Price,index,By Country,Taiwan,,,,
Quarterly,Trade balance,Price,index,By Country,EU,,,,
Quarterly,Trade balance,Price,index,By Country,US,,,,
Quarterly,Trade balance,Price,"USD, % YoY",Total,,,,,
Quarterly,Trade balance,Price,"USD, % YoY",By Product,Semiconductors,,,,
Quarterly,Trade balance,Price,"USD, % YoY",By Product,Passenger cars,,,,
Quarterly,Trade balance,Price,"USD, % YoY",By Product,Energy,,,,
Quarterly,Trade balance,Price,"USD, % YoY",By Product,Others,,,,
Quarterly,Trade balance,Price,"USD, % YoY",By Country,China,,,,
Quarterly,Trade balance,Price,"USD, % YoY",By Country,Japan,,,,
Quarterly,Trade balance,Price,"USD, % YoY",By Country,Korea,,,,
Quarterly,Trade balance,Price,"USD, % YoY",By Country,Taiwan,,,,
Quarterly,Trade balance,Price,"USD, % YoY",By Country,EU,,,,
Quarterly,Trade balance,Price,"USD, % YoY",By Country,US,,,,
Quarterly,Trade balance,Price,"LCU, % YoY",Total,,,,,
Quarterly,Trade balance,Price,"LCU, % YoY",By Product,Semiconductors,,,,
Quarterly,Trade balance,Price,"LCU, % YoY",By Product,Passenger cars,,,,
Quarterly,Trade balance,Price,"LCU, % YoY",By Product,Energy,,,,
Quarterly,Trade balance,Price,"LCU, % YoY",By Product,Others,,,,
Quarterly,Trade balance,Price,"LCU, % YoY",By Country,China,,,,
Quarterly,Trade balance,Price,"LCU, % YoY",By Country,Japan,,,,
Quarterly,Trade balance,Price,"LCU, % YoY",By Country,Korea,,,,
Quarterly,Trade balance,Price,"LCU, % YoY",By Country,Taiwan,,,,
Quarterly,Trade balance,Price,"LCU, % YoY",By Country,EU,,,,
Quarterly,Trade balance,Price,"LCU, % YoY",By Country,US,,,,
