name,display_name,data_type,chart_type
"Imports, Australia, Work day adjusted, Value, USD, % YoY","KR, Imports, Australia, Work day adjusted, Value, USD, % YoY",p,line
"Imports, Taiwan, Work day adjusted, Value, USD, % YoY","KR, Imports, Taiwan, Work day adjusted, Value, USD, % YoY",p,line
"Imports, Saudi Arabia, Work day adjusted, Value, USD, % YoY","KR, Imports, Saudi Arabia, Work day adjusted, Value, USD, % YoY",p,line
"Imports, Russia, Work day adjusted, Value, USD, % YoY","KR, Imports, Russia, Work day adjusted, Value, USD, % YoY",p,line
"Imports, Malaysia, Work day adjusted, Value, USD, % YoY","KR, Imports, Malaysia, Work day adjusted, Value, USD, % YoY",p,line
"Imports, Country, Other, Work day adjusted, Value, USD, % YoY","KR, Imports, Country, Other, Work day adjusted, Value, USD, % YoY",p,line
"Imports, Commodity producers, Work day adjusted, Value, USD, % YoY","KR, Imports, Commodity producers, Work day adjusted, Value, USD, % YoY",p,line
"Imports, North Asia, Work day adjusted, Value, USD, % YoY","KR, Imports, North Asia, Work day adjusted, Value, USD, % YoY",p,line
"Exports, Semiconductors, Work day adjusted, Value, USD, % YoY","KR, Exports, Semiconductors, Work day adjusted, Value, USD, % YoY",p,line
"Exports, Steel products, Work day adjusted, Value, USD, % YoY","KR, Exports, Steel products, Work day adjusted, Value, USD, % YoY",p,line
"Exports, Autos, Work day adjusted, Value, USD, % YoY","KR, Exports, Autos, Work day adjusted, Value, USD, % YoY",p,line
"Exports, Petroleum products, Work day adjusted, Value, USD, % YoY","KR, Exports, Petroleum products, Work day adjusted, Value, USD, % YoY",p,line
"Exports, Wireless communication equipment, Work day adjusted, Value, USD, % YoY","KR, Exports, Wireless communication equipment, Work day adjusted, Value, USD, % YoY",p,line
