name,display_name,data_type,chart_type
"China, Bank, PBC survey, Loan demand, Small and micro, 1M chg","China, Bank, PBC survey, Loan demand, Small and micro, 1M chg",None,line
"China, Bank, PBC survey, Loan approval, 1M chg","China, Bank, PBC survey, Loan approval, 1M chg",None,line
"China, Bank, PBC survey, Industry climate, 1M chg","China, Bank, PBC survey, Industry climate, 1M chg",None,line
"China, Bank, PBC survey, Profitability, 1M chg","China, Bank, PBC survey, Profitability, 1M chg",None,line
"China, Business, PBC survey, Composite, Macro heat index, SA, 1M chg","China, Business, PBC survey, Composite, Macro heat index, SA, 1M chg",None,line
"China, Business, PBC survey, Composite, Output price, SA, 1M chg","China, Business, PBC survey, Composite, Output price, SA, 1M chg",None,line
"China, Business, PBC survey, Composite, Input price, SA, 1M chg","China, Business, PBC survey, Composite, Input price, SA, 1M chg",None,line
"China, Business, PBC survey, Composite, Domestic orders, SA, 1M chg","China, Business, PBC survey, Composite, Domestic orders, SA, 1M chg",None,line
"China, Business, PBC survey, Composite, Export orders, SA, 1M chg","China, Business, PBC survey, Composite, Export orders, SA, 1M chg",None,line
"China, Business, PBC survey, Composite, Fund turnover, SA, 1M chg","China, Business, PBC survey, Composite, Fund turnover, SA, 1M chg",None,line
"China, Business, PBC survey, Composite, Cash Inflow From Sales, SA, 1M chg","China, Business, PBC survey, Composite, Cash Inflow From Sales, SA, 1M chg",None,line
"China, Business, PBC survey, Composite, General Business Condition, SA, 1M chg","China, Business, PBC survey, Composite, General Business Condition, SA, 1M chg",None,line
"China, Business, PBC survey, Composite, Profitability, SA, 1M chg","China, Business, PBC survey, Composite, Profitability, SA, 1M chg",None,line
"China, Bank, PBC survey, Macro heat index, SA, 1M chg","China, Bank, PBC survey, Macro heat index, SA, 1M chg",None,line
"China, Bank, PBC survey, Loan demand, SA, 1M chg","China, Bank, PBC survey, Loan demand, SA, 1M chg",None,line
"China, Bank, PBC survey, Loan demand, Manufacturing, SA, 1M chg","China, Bank, PBC survey, Loan demand, Manufacturing, SA, 1M chg",None,line
"China, Bank, PBC survey, Loan demand, Infrastructure, SA, 1M chg","China, Bank, PBC survey, Loan demand, Infrastructure, SA, 1M chg",None,line
"China, Bank, PBC survey, Loan demand, Large firms, SA, 1M chg","China, Bank, PBC survey, Loan demand, Large firms, SA, 1M chg",None,line
"China, Bank, PBC survey, Loan demand, Medium firms, SA, 1M chg","China, Bank, PBC survey, Loan demand, Medium firms, SA, 1M chg",None,line
"China, Bank, PBC survey, Loan demand, Small and micro, SA, 1M chg","China, Bank, PBC survey, Loan demand, Small and micro, SA, 1M chg",None,line
"China, Bank, PBC survey, Loan approval, SA, 1M chg","China, Bank, PBC survey, Loan approval, SA, 1M chg",None,line
"China, Bank, PBC survey, Industry climate, SA, 1M chg","China, Bank, PBC survey, Industry climate, SA, 1M chg",None,line
"China, Bank, PBC survey, Profitability, SA, 1M chg","China, Bank, PBC survey, Profitability, SA, 1M chg",None,line
"China, Business, S&P PMI, Mfg and non-mfg, Average, 1M chg","China, Business, S&P PMI, Mfg and non-mfg, Average, 1M chg",None,line
"China, Business, NBS and S&P PMI, Manufacturing, Average, 1M chg","China, Business, NBS and S&P PMI, Manufacturing, Average, 1M chg",None,line
"China, Business, NBS and S&P PMI, Services, Average, 1M chg","China, Business, NBS and S&P PMI, Services, Average, 1M chg",None,line
"China, Business, NBS PMI, Manufacturing, Outlook, LT average, 1M chg","China, Business, NBS PMI, Manufacturing, Outlook, LT average, 1M chg",None,line
"China, Business, NBS PMI, Non-manufacturing, Outlook, LT average, 1M chg","China, Business, NBS PMI, Non-manufacturing, Outlook, LT average, 1M chg",None,line
"China, Business, NBS PMI, Construction, LT average, 1M chg","China, Business, NBS PMI, Construction, LT average, 1M chg",None,line
"China, Business, S&P PMI, Services, LT average, 1M chg","China, Business, S&P PMI, Services, LT average, 1M chg",None,line
"China, Business, NBS PMI, Construction, YoY chg","China, Business, NBS PMI, Construction, YoY chg",None,line
"China, Business, NBS PMI, Non-manufacturing, YoY chg","China, Business, NBS PMI, Non-manufacturing, YoY chg",None,line
"China, Business, NBS PMI, Services, YoY chg","China, Business, NBS PMI, Services, YoY chg",None,line
