Date,"CPI, All items","CPI, Excluding Food & Energy","CPI, Goods","CPI, Goods, Durable goods","CPI, Services","CPI, Services, Rents","CPI, Services, Public services","CPI, Services, Personal services","CPI, All items, % YoY","CPI, Excluding Food & Energy, % YoY","CPI, Goods, % YoY","CPI, Goods, Durable goods, % YoY","CPI, Services, % YoY","CPI, Services, Rents, % YoY","CPI, Services, Public services, % YoY","CPI, Services, Personal services, % YoY","CPI, All items, % YoY, 3mma","CPI, Excluding Food & Energy, % YoY, 3mma","CPI, Goods, % YoY, 3mma","CPI, Goods, Durable goods, % YoY, 3mma","CPI, Services, % YoY, 3mma","CPI, Services, Rents, % YoY, 3mma","CPI, Services, Public services, % YoY, 3mma","CPI, Services, Personal services, % YoY, 3mma","CPI, All items, SA","CPI, Excluding Food & Energy, SA","CPI, Goods, SA","CPI, Goods, Durable goods, SA","CPI, Services, SA","CPI, Services, Public services, SA","CPI, Services, Personal services, SA","CPI, Services, Rents, SA","CPI, All items, SA, % MoM annualised","CPI, Excluding Food & Energy, SA, % MoM annualised","CPI, Goods, SA, % MoM annualised","CPI, Goods, Durable goods, SA, % MoM annualised","CPI, Services, SA, % MoM annualised","CPI, Services, Public services, SA, % MoM annualised","CPI, Services, Personal services, SA, % MoM annualised","CPI, Services, Rents, SA, % MoM annualised","CPI, All items, SA, % MoM annualised, 3mma","CPI, Excluding Food & Energy, SA, % MoM annualised, 3mma","CPI, Goods, SA, % MoM annualised, 3mma","CPI, Goods, Durable goods, SA, % MoM annualised, 3mma","CPI, Services, SA, % MoM annualised, 3mma","CPI, Services, Public services, SA, % MoM annualised, 3mma","CPI, Services, Personal services, SA, % MoM annualised, 3mma","CPI, Services, Rents, SA, % MoM annualised, 3mma","CPI, All items, 10pc Trimmed mean, % YoY","CPI, All items, 20pc Trimmed mean, % YoY","CPI, Food and non-alcoholic beverages, % YoY","CPI, Alcoholic beverages and tobacco, % YoY","CPI, Clothing and footwear, % YoY","CPI, Housing, water, electricity and other fuels, % YoY","CPI, Furnishings, household equipment and routine household maintenance, % YoY","CPI, Health, % YoY","CPI, Transport, % YoY","CPI, Communication, % YoY","CPI, Recreation and culture, % YoY","CPI, Education, % YoY","CPI, Restaurants and hotels, % YoY","CPI, Miscellaneous goods and services, % YoY","CPI, Food and non-alcoholic beverages, % YoY, 3mma","CPI, Alcoholic beverages and tobacco, % YoY, 3mma","CPI, Clothing and footwear, % YoY, 3mma","CPI, Housing, water, electricity and other fuels, % YoY, 3mma","CPI, Furnishings, household equipment and routine household maintenance, % YoY, 3mma","CPI, Health, % YoY, 3mma","CPI, Transport, % YoY, 3mma","CPI, Communication, % YoY, 3mma","CPI, Recreation and culture, % YoY, 3mma","CPI, Education, % YoY, 3mma","CPI, Restaurants and hotels, % YoY, 3mma","CPI, Miscellaneous goods and services, % YoY, 3mma"
2011-01-01,88.288,86.874,91.393,101.501,86.297,83.392,97.472,82.645,3.44108446298228,1.9145491659041225,3.0186552443216996,-0.2976307414246926,2.0167630126136427,2.5240044750980406,0.3996539079559769,2.732233644511295,3.1545017537371636,1.706163104210338,2.4203900074475517,0.20327698635263328,1.9172903564597485,2.3871784187866916,0.547933642187067,2.4421317538572365,88.1575473725164,86.8344600622765,91.545508887973,101.038274536951,86.3365656041444,97.2966759879275,82.8686830681915,83.4445804370524,7.97561728506706,3.681321117458336,12.394868715508345,2.4219552936715516,2.925428537493646,-0.7418292245189084,6.15597934712333,4.132534173574309,3.3868548671548093,2.352912775147183,8.619222519185962,0.9054802581350238,2.736095650400982,-0.18906633650165316,4.516802560711105,3.7028507474257046,2.691690541175835,2.2178307653795213,10.220567094292088,-0.09992908258654731,2.111533555426215,2.8224834963619827,2.5208454527826163,1.303548365912932,5.471431455683429,-1.1936519419451064,1.8138950015718303,2.330031895249274,2.217817338619188,2.6256385885707445,10.14890813509332,0.09813601604057309,1.3146536230449035,2.4390142016348224,1.652011210954404,1.5129708231799526,3.965851471840763,-1.1515516118724662,1.527076360948924,2.30420766817081,2.219314861607661,2.884012540718299
2011-02-01,88.892,87.217,91.839,101.198,86.723,83.638,97.472,83.297,3.939291184827476,2.110895169410165,3.7295142143962234,-0.19921104536489986,2.31353672636323,2.6195354772217128,0.29944124880376677,3.1260832961917284,3.471359401871414,1.896122423101021,3.1280466325685894,-0.06146597894750213,2.067454505757124,2.5058090642252764,0.4236420864664285,2.6908654760353508,88.6119754770924,87.1173528184937,91.6398567371201,100.941737259076,86.6584063949069,97.2913383457183,83.3100578438081,83.6989354853733,6.364091123098792,3.9802232413155503,1.2437681277646773,-1.1405371461626013,4.566158688703603,-0.06581148149812366,6.582029563366709,3.7197807080439738,6.085931646537834,3.5334905350634513,9.942174835594573,0.4663501472706629,3.079192205846308,-0.5523017187453849,4.829798218250025,3.849332193717229,3.1099727018904066,2.5541502243081684,11.133219632366863,-0.19985816517309463,2.314481937867252,3.2195626299907465,3.1161644232860386,1.6029390861279191,6.18741094796833,-1.1936519419451064,1.7115759060360558,2.428280750396894,3.5186934473501186,2.823130461589529,10.201855844403354,-0.06709154227981425,2.067597938701223,2.785136466883838,2.366776810822654,1.5707195378212118,5.249061321292569,-1.254593968457433,1.636436784270397,2.335685595928553,2.624053623281005,2.7757616363091633
2011-03-01,89.238,87.475,92.731,101.198,87.065,84.131,96.599,84.03,4.133215085885,2.412953380007954,4.526855661387574,0.09990405254358681,2.612907788044505,3.120671692100263,-0.40005361543298257,3.8240563415086193,3.837863577898252,2.1461325717740807,3.7583417067018323,-0.1323125780820019,2.3144025090071265,2.754737214806672,0.09968051377558702,3.2274577607372152,89.0179397624647,87.4320909831907,92.30879756516,101.087848529977,86.9919063085794,96.4003439201841,83.9110600333147,84.1505901498948,5.638309083042614,4.422559729583697,9.119987248249961,1.7508727580654249,4.717145513559706,-10.45262317549087,9.00872443223577,6.671101176624394,6.659339163736155,4.028034696119195,7.5862080305076605,1.0107636351914584,4.0695775799189855,-3.753421293835968,7.248911114241936,4.8411386860808925,3.608908993192866,3.0438307089344576,10.030909823948386,0.0,2.414895990875965,3.517768997033488,3.8271081784611694,1.402845052866386,7.344479862071718,-0.7004712260975543,2.3179293723147643,1.601026071957734,4.447806732356319,3.7214530824754455,10.461565516869113,-0.09992908258654731,2.280303828056477,3.186605041128739,3.154706018176609,1.4364441683024125,6.334440755241158,-1.0292583699959224,1.94780009330755,2.119779572534634,3.3947725061085414,3.056740710878573
2011-04-01,89.325,87.646,92.821,100.996,87.32,84.543,96.599,84.274,3.816785021094593,2.50994152046784,4.313183417057176,-0.09990405254359791,2.7076619068902907,3.417778810749983,-0.40005361543298257,3.9162494759426902,3.963097097269023,2.3445966899619863,4.189851097613658,-0.06640368178830365,2.5447021404326757,3.05266199335732,-0.16688866068739946,3.6221297045476804,89.2015205254035,87.6480059489701,92.705558247588,101.054068179812,87.1887029281791,96.488311511464,84.0553679025206,84.5027167922418,2.5030113171911283,3.0040027939804315,5.281522314367981,-0.40026571734882443,2.7487217233056693,1.1005409169944969,2.0833586739424703,5.138571073785503,4.835137174444178,3.8022619216265596,5.215092563460873,0.07002329818466639,4.010675308522993,-3.139297913331499,5.891370889848315,5.176484319484623,3.5974859563025983,3.121529746086906,7.459664076873174,-0.20005808137847358,2.5153100438846554,3.8192234245703283,3.4204574317541425,1.5008356180842952,6.786655397006913,-0.7004712260975543,2.215103741389779,1.598949482465617,4.528771384136854,3.629400396020821,9.541264511062808,-0.1333054155171894,2.4148959908759573,3.5188516838648543,3.4545766778337836,1.5022065856928668,6.772848735682319,-0.8648647980467383,2.081536339913533,1.8760854349400817,4.165090521281097,3.3913279800285987
2011-05-01,89.497,87.99,93.445,101.198,87.491,84.953,96.599,84.518,3.911619914545783,2.7056681296105944,4.803615890177415,0.20000792110579368,2.7034324083204275,3.711254623808191,-0.40005361543298257,3.9045019792972813,3.9538733405084585,2.5428543433621296,4.547884989540722,0.06666930703526086,2.6746673677517414,3.4165683755528122,-0.40005361543298257,3.881602598916198,89.4367066776651,87.8739225030904,93.2413817676448,101.071741258918,87.3567707590237,96.5582289226846,84.2627707496124,84.8771990031873,3.210170904745846,3.13727984017913,7.160597969021243,0.21006681347714995,2.3378420774111675,0.8730185120691125,3.0014614830647934,5.449471433054809,3.7838304349931966,3.5212807879144195,7.1873691772130615,0.5202246180645834,3.2679031047588474,-2.8263545821424203,4.697848196414344,5.753047894488236,3.798935621942909,3.364138383827939,6.88953333688076,1.301679586563309,3.5148710842777264,4.412029101892578,3.6031048799566756,1.4000436490615442,6.274934005517729,-0.7004712260975543,2.408808641653204,1.4970290917509121,4.509349558234921,3.9147378365611774,8.12670241256744,0.36720716839494516,2.8150257063461157,3.916340507832132,3.616890163390663,1.4345747733374086,6.802023088198784,-0.7004712260975543,2.313947251785916,1.565668215391421,4.495309224909364,3.755197105019148
2011-06-01,89.67,88.161,93.624,101.198,87.662,85.364,96.599,84.599,4.217756650898985,2.8032697039308774,4.899664989748009,0.3003122057584573,2.9041649058553,4.003508857428306,-0.40005361543298257,4.004081532295745,3.982053862179787,2.67295978466977,4.672154765660866,0.13347202477355102,2.7717530736886733,3.71084743066216,-0.40005361543298257,3.94161099584524,89.8207342037863,88.0822600146111,93.5890281582512,101.251559980227,87.6021094217185,96.5763987655143,84.5165728536187,85.2813158216908,5.276059884105266,2.8824356258851713,4.567046251361884,2.1559587328502827,3.422709021540049,0.2260438279009458,3.674920239999757,5.86544822994568,3.66308070201408,3.0079060866815777,5.669722178250368,0.6552532763262028,2.8364242740856285,0.7332010856548518,2.9199134656690062,5.484496912261997,3.890112182350409,3.532659569156792,9.138335445256264,1.1003194475815548,2.994527454959117,4.714075103978144,3.900069729976674,1.8005237887385395,6.0936644602597845,-0.7004712260975543,2.4160961413646653,1.5962430963588625,4.500315355981255,3.7077632028662766,7.829177619670066,0.7339803175887968,3.0082361943738327,4.315109210147017,3.641210680562498,1.5671343519614596,6.385084620928141,-0.7004712260975543,2.3466695081358826,1.5640738901917972,4.5128120994510095,3.750633811816092
2011-07-01,90.102,88.333,94.159,100.895,87.918,85.61,96.89,84.844,4.509708400027845,2.796462236704289,5.289112033009435,0.10020437724467257,2.895463695519873,4.0952311471024405,-0.19982695397799954,3.888916099328976,4.213028321824205,2.76846669008192,4.99746430431162,0.2001748347029745,2.8343536698985345,3.9366648761129794,-0.3333113949479882,3.9324998703073355,90.2065192107589,88.2881386791067,94.1206775636475,101.040867265165,87.7815262233548,96.8544185431309,84.6201197720721,85.569637756752,5.277579759286444,2.8411538890122046,7.033884962180625,-2.4686791694335186,2.485579877647348,3.509729818085905,1.4801478308222205,4.1332951629933445,4.587936849379186,2.9536231183588355,6.2538430608545825,-0.03421787436869531,2.748710325532855,1.536264052685321,2.7188431846289234,5.149404941997944,4.212107169632444,3.8443716065246454,10.623231361399066,1.3029842542597647,3.390830016217028,4.808774576717689,4.213293459386458,1.7976278724981531,6.858676597304059,-0.7004712260975543,1.3880724767709296,1.5962430963588625,4.591345560465054,3.2926399812184703,8.883700047845364,1.2349944294682096,3.3000761851512905,4.644959594196137,3.9054893564399364,1.6660651034327456,6.409091687693856,-0.7004712260975543,2.0709924199295995,1.5631717614895457,4.533670158227077,3.638380340215308
2011-08-01,90.707,88.505,94.338,100.895,88.088,85.939,96.987,85.006,4.68567867323737,2.790875937841153,5.384391965861601,-0.10000396055289684,2.990763474804159,4.391186045381668,-0.19962749920252598,3.8799476970830193,4.471047908054733,2.79686929282544,5.191056329539681,0.10017087415007768,2.930130692059778,4.163308683304138,-0.266502689537836,3.924315109569248,90.6704373429858,88.4291866317147,94.38592259312,101.006778931335,87.9472754249935,96.9797203215608,84.7554562763434,85.9471848036339,6.3490036489332935,1.9340390890814074,3.4346773028112842,-0.40409572963893137,2.2895214382580242,1.5635492238838866,1.9361827257465603,5.424985426781159,5.634214430775001,2.5525428679929276,5.011869505451264,-0.23893872207405575,2.7326034458151405,1.766440956623579,2.3637502655228455,5.141242939906728,4.360036772782375,3.8967208304832033,11.155138818052235,1.3003775289600172,3.490343505823379,4.994926281859957,3.896181885876948,1.8971281705019383,7.570013695095579,-0.7004712260975543,0.9901092001934897,1.5957622545510697,4.886379048863798,3.289357959542638,10.305568541569189,1.2345604102671122,3.2919003256665085,4.8392586541852625,4.003181691746694,1.8317599439128769,6.840784917553139,-0.7004712260975543,1.598092606109695,1.596082815756265,4.659346655103369,3.429920381209128
2011-09-01,90.62,88.419,94.427,100.895,87.918,86.268,96.308,85.006,3.759002484628504,2.5897177068467503,5.692795021322805,0.10020437724467257,2.6899491911464235,4.582484725050917,-0.8983237464113225,3.8799476970830193,4.31812985263124,2.7256852937973974,5.455433006731281,0.03346826464548277,2.8587254538234856,4.356300639178342,-0.4325927331972827,3.882937164498339,90.3349393927986,88.4613605322815,94.5496580758295,100.967566789113,87.9892008992463,96.4097888690557,85.03421150408,86.2958840281631,-4.35097136302317,0.4374803853194331,2.1016706260674978,-0.4648621754868576,0.5735560155988084,-6.828635987593124,4.01890393103288,4.978681409428276,2.4252040150655225,1.7375577878043484,4.190077630353135,-1.1125456915197691,1.7828857771680602,-0.5851189818744441,2.4784114958672196,4.84565399973426,4.223893249798214,3.715535306650512,5.497131336262151,1.1991489910386122,3.38745903751978,4.563075719315712,4.2863307282926755,1.8941207189172804,8.233046227104035,-2.6008405654713296,0.593859676207531,1.5957622545510697,4.776964252753335,2.876312718786478,9.09183383857115,1.2675035914194648,3.4228775198533956,4.788925525964452,4.131935357852028,1.862958920639124,7.55391217316789,-1.3339276725554796,0.9906804510573167,1.5959225351536672,4.751562954027396,3.152770219849195
2011-10-01,90.448,88.419,94.517,100.895,88.002,86.679,96.211,85.088,3.5620641881447535,2.5897177068467503,5.689429603372509,0.0,2.788062839455696,4.87223539660262,-0.9981374960125966,3.9801542202832607,4.002248448670209,2.656770450511551,5.5888721968523045,6.680556392524295e-05,2.8229251684687604,4.615302055678401,-0.6986962472088151,3.913349871483101,90.5596361868709,88.5642099429239,94.8079249290325,100.80832280634,88.1429160338065,96.3774577895764,85.2225291450554,86.7181139479459,3.026023863000815,1.4041336363300516,3.3275526936721533,-1.8762840105246092,2.116633226039344,-0.4016792997153962,2.690142205754431,6.031986934934608,1.6746853829703128,1.2585510369102975,2.954633540850311,-0.9150806385501328,1.6599035599653922,-1.8889220211415445,2.8817429541779567,5.478551257048014,4.306377969774308,3.818860051895845,2.837126105535126,1.1991489910386122,2.99154749619146,5.3520459525078445,3.872970391595043,2.2010039284155347,8.716704604448688,-2.900132816622092,0.8948499628006923,1.5941646313287983,4.667984820759674,2.981410031567866,6.496465419949838,1.2328918370124138,3.28978334651154,4.970015984561171,4.018494335254889,1.9974176059449178,8.173254842216101,-2.067148202730325,0.826272946400571,1.5952297134769793,4.777109374125602,3.0490269032989943
2011-11-01,90.534,88.59,95.141,100.491,88.088,87.089,96.016,85.006,4.174625457390735,2.788123498903561,6.387189837748375,-0.10040559885478029,2.6834215373137793,5.0543432369509755,-1.198794002942949,3.673439519964883,3.8318973767213307,2.6558529708656873,5.923138154147896,-6.707387003590526e-05,2.7204778559719665,4.836354452868171,-1.0317517484556227,3.844513812443722,90.9435910242426,88.774523447322,95.2301045964732,100.738868706935,88.3189856200266,96.2659921395214,85.3663871885127,87.1020036796909,5.208095059343276,2.887155955429188,5.476434674390762,-0.8236405336487396,2.423567389133341,-1.3790694370855117,2.0445465178573263,5.44351187224088,1.2943825197736405,1.5762566590262244,3.635219331376804,-1.0549289065534022,1.7045855435904977,-2.8697949081313436,2.9178642182148784,5.484726738867921,4.547774763094878,4.031567628162422,5.96298482942732,1.1991489910386122,6.319445302747528,5.965574997327239,3.8691363620099395,2.0985043387258484,8.19190762952271,-3.8007386787475173,0.9949888180236899,1.5914886133825856,4.267118161630279,2.8746284315439796,4.765747423741533,1.1991489910386122,4.2328172788195895,5.293565556383598,4.009479160632552,2.064542995352888,8.380552820358476,-3.100570686946979,0.8278994856773044,1.593805166420818,4.570689078381096,2.910783727299441
2011-12-01,90.879,88.762,95.231,100.592,88.258,87.336,96.308,85.169,4.158118531592758,2.6803169645439384,5.331209697934969,0.10050651302107028,2.780947944567358,5.040591737326361,-0.7993078159119871,3.7697228144989214,3.964936059042749,2.686052723431416,5.802609713018618,3.363805542999643e-05,2.750810773778945,4.989056790293319,-0.9987464382891775,3.8077721849156894,91.2319468275709,88.8939613943986,95.4922601303134,100.954604214397,88.5259463766368,96.5791190407538,85.5666541110095,87.354265255186,3.871911443164988,1.6264900544875838,3.3539152281753193,2.6003241241806974,2.8485256566270767,3.9738634586241828,2.851772270658204,3.5312923940614693,4.035343455169693,1.9725932154156078,4.052634198746078,-0.03320013999755048,2.4629087572665873,0.7310382406077583,2.52882033142332,5.002263733745653,4.400664260653204,4.063054713947729,7.5275303539800165,1.200348488270797,4.432385184106069,5.941929529804302,3.9524329975289874,2.197706362011087,6.280311326658317,-3.519882853612777,1.1970524526620174,1.691506198892112,4.362161102122886,3.065557559187959,5.442547096314154,1.1995488234493406,4.581125994348352,5.753183493213128,3.8981799170446574,2.16573820971749,7.72964118687657,-3.406918116327462,1.0289637444954665,1.6257198145344987,4.43242136150428,2.973865340766602
2012-01-01,91.242,88.968,95.481,100.602,88.429,87.607,96.88,85.177,3.345868068140634,2.4103874576973716,4.472990272777988,-0.885705559551142,2.4705377938978312,5.054441673062171,-0.6073539067629641,3.0637062133220594,3.892870685708042,2.626275973714957,5.397129936153777,-0.29520154846161734,2.6449690919263236,5.049792215779836,-0.8684852418726333,3.5022895159286223,91.1274571451476,88.9208135292551,95.6648531676244,100.182853861468,88.4534480228527,96.689693589166,85.3857916847382,87.6523479597616,-1.3657581843605104,0.3630859646093665,2.19057479146636,-8.797399276459284,-0.9783259822432222,1.3825783846266981,-2.5071623642410668,4.172543290315378,2.5714161060492517,1.6255773248420462,3.6736415646774803,-2.3402385619757755,1.4312556878390652,1.325790802055123,0.7963854747581539,4.382449185539243,4.079595584252919,3.8454287734416304,5.94131968597833,1.3100577587041418,4.290981419492557,5.323648292425753,4.227350104028749,2.4352561124496352,4.456355283307811,-3.519882853612777,0.8223464147137038,1.46548990014983,4.141816984376723,0.23616577911553804,6.477278289795223,1.2365184126711837,5.014270635448717,5.743717606519098,4.016306487855893,2.2438222710621902,6.309524746496279,-3.613501461991023,1.004795895133137,1.5828282374748426,4.257032082709963,2.0587839232824923
2012-02-01,91.588,89.312,96.195,100.35,88.684,87.845,96.997,85.479,3.032893848715301,2.402054645309981,4.743083003952564,-0.837961224530126,2.261222513058825,5.030010282407504,-0.48731943532500654,2.619542120364482,3.512293482816231,2.4975863558504305,4.849094324888507,-0.5410534236867326,2.5042360838413384,5.041681230932013,-0.6313270526666526,3.1509903827284886,91.3114767967004,89.2172693304099,96.0345252919451,100.077078788742,88.6255506962864,96.8125171766591,85.4989505884534,87.9305755860325,2.4503344266168403,4.0748974559216,4.736924321622582,-1.259652585053761,2.3599720652387246,1.535038653349008,1.6019625821439343,3.876269130556209,1.652162561807106,2.0214911583395168,3.427138113754753,-2.485575912444116,1.4100572465408596,2.2971601655332963,0.6488574961870232,3.860034938311019,3.5849563245792053,3.5781401912683366,3.5150968904912316,2.162467700258386,5.092508451165001,5.506831126174916,4.073071559977026,2.3772370672492382,4.947564758950174,-3.519882853612777,0.5835674807793234,1.5717435438451055,2.6006459591532805,0.3344095940959413,5.661315643483192,1.557624649077775,4.605291684921209,5.590802982801658,4.084284887178255,2.3367331805699867,5.228077122972099,-3.5198828536127764,0.8676554493850149,1.576246547629016,3.7015413485509625,1.212044310799813
2012-03-01,91.614,89.046,96.56,99.986,88.327,88.24,97.268,84.673,2.6625428629059478,1.795941697627912,4.129147749943396,-1.1976521275123941,1.4494917590306189,4.884049874600316,0.6925537531444315,0.7652029037248598,3.013768259920628,2.202794600211755,4.448407008891316,-0.9737729705312207,2.060417355329092,4.98950061002333,-0.13403986298117973,2.1494837458038014,91.3969470148314,88.996657234339,96.1303448411015,99.8353143529741,88.2562592969123,97.0674438021465,84.5668622023725,88.2519992043588,1.129035841547843,-2.9272763588293116,1.2039061505843218,-2.8607296229912427,-4.887229572910201,3.2060055542991073,-12.325521919721915,4.475783450357329,0.737870694601391,0.5035690205672183,2.7104684212244208,-4.30592716150143,-1.1685278299715662,2.041207530758271,-4.410240567273017,4.174865290409639,3.155879029130469,3.189260665750079,4.828150572831436,2.012273901808781,5.019730312053627,5.445981065528116,3.7921544848173783,2.6579685141255194,4.536413637254988,-3.423540620762955,-0.2765203498494406,0.6203068886712293,1.6162051503070929,-4.1891506474245555,4.761522383100332,1.8282664535904363,4.801073394237062,5.425486828042929,4.030858716274385,2.490153897941464,4.646777893170989,-3.4877687759961695,0.3764645152145289,1.2191801108887217,2.7862226979456985,-1.2061917580710253
