Date,"Korea, PPI, Index","Korea, PPI, Energy, Index","Korea, PPI, Excluding IT, Index","Korea, PPI, Excluding energy, Index","Korea, PPI, Excluding foods & energy, Index","Korea, PPI, Excluding foods, Index","Korea, PPI, Excluding fresh foods & energy, Index","Korea, PPI, Excluding fresh foods, Index","Korea, PPI, Foods, Index","Korea, PPI, Fresh foods, Index","Korea, PPI, Information technology, Index","Korea, PPI, % YoY","Korea, PPI, Energy, % YoY","Korea, PPI, Excluding IT, % YoY","Korea, PPI, Excluding energy, % YoY","Korea, PPI, Excluding foods & energy, % YoY","Korea, PPI, Excluding foods, % YoY","Korea, PPI, Excluding fresh foods & energy, % YoY","Korea, PPI, Excluding fresh foods, % YoY","Korea, PPI, Foods, % YoY","Korea, PPI, Fresh foods, % YoY","Korea, PPI, Information technology, % YoY","Korea, PPI, Index, SA","Korea, PPI, Energy, Index, SA","Korea, PPI, Excluding IT, Index, SA","Korea, PPI, Excluding energy, Index, SA","Korea, PPI, Excluding foods & energy, Index, SA","Korea, PPI, Excluding foods, Index, SA","Korea, PPI, Excluding fresh foods & energy, Index, SA","Korea, PPI, Excluding fresh foods, Index, SA","Korea, PPI, Foods, Index, SA","Korea, PPI, Fresh foods, Index, SA","Korea, PPI, Information technology, Index, SA","Korea, PPI, Index, 3mma","Korea, PPI, Energy, Index, 3mma","Korea, PPI, Excluding IT, Index, 3mma","Korea, PPI, Excluding energy, Index, 3mma","Korea, PPI, Excluding foods & energy, Index, 3mma","Korea, PPI, Excluding foods, Index, 3mma","Korea, PPI, Excluding fresh foods & energy, Index, 3mma","Korea, PPI, Excluding fresh foods, Index, 3mma","Korea, PPI, Foods, Index, 3mma","Korea, PPI, Fresh foods, Index, 3mma","Korea, PPI, Information technology, Index, 3mma","Korea, PPI, % YoY, 3mma","Korea, PPI, Energy, % YoY, 3mma","Korea, PPI, Excluding IT, % YoY, 3mma","Korea, PPI, Excluding energy, % YoY, 3mma","Korea, PPI, Excluding foods & energy, % YoY, 3mma","Korea, PPI, Excluding foods, % YoY, 3mma","Korea, PPI, Excluding fresh foods & energy, % YoY, 3mma","Korea, PPI, Excluding fresh foods, % YoY, 3mma","Korea, PPI, Foods, % YoY, 3mma","Korea, PPI, Fresh foods, % YoY, 3mma","Korea, PPI, Information technology, % YoY, 3mma","Korea, PPI, Index, SA, 3mma","Korea, PPI, Energy, Index, SA, 3mma","Korea, PPI, Excluding IT, Index, SA, 3mma","Korea, PPI, Excluding energy, Index, SA, 3mma","Korea, PPI, Excluding foods & energy, Index, SA, 3mma","Korea, PPI, Excluding foods, Index, SA, 3mma","Korea, PPI, Excluding fresh foods & energy, Index, SA, 3mma","Korea, PPI, Excluding fresh foods, Index, SA, 3mma","Korea, PPI, Foods, Index, SA, 3mma","Korea, PPI, Fresh foods, Index, SA, 3mma","Korea, PPI, Information technology, Index, SA, 3mma"
2014-11-01,103.15,115.68,103.3,102.02,102.35,103.53,102.24,103.37,97.8,87.15,101.98,-0.9411312782099168,-3.8164130705911625,-1.0441613181339293,-0.6621226874391484,-0.8332525918031242,-1.1269219749785009,-0.6510543193081308,-0.9296530573126294,1.9174656106711208,-1.9243754220121478,-0.25430359937401725,103.565587758295,115.157320279886,103.731435232456,102.484262750531,102.691873465302,103.824087486153,102.563431798498,103.644614750437,99.9021178979002,94.9025183858447,102.167231986478,103.60666666666668,117.52666666666669,103.89666666666666,102.35333333333334,102.71999999999998,104.02333333333333,102.56333333333333,103.81333333333333,97.66666666666667,88.70666666666666,101.44333333333333,-0.7540011039367708,-2.399425541099906,-0.6730308116235201,-0.5894688477971551,-0.6802642487949484,-0.851865920986609,-0.5239277258319112,-0.6954458644999884,0.8770971725203839,-4.330457966903652,-1.3284465703055452,103.73813363826866,116.91893399623568,104.03583952151,102.53128715369867,102.84876413359068,104.10535896060266,102.692578177648,103.88993574685766,98.42132840975796,92.0989182556907,101.45956636961598
2014-12-01,102.14,110.91,102.16,101.34,101.53,102.37,101.43,102.23,98.76,94.88,102.04,-2.1366292996071734,-9.483391822410848,-2.4073366450133804,-1.36266303289857,-1.675382529537095,-2.4583134826107633,-1.447726389428683,-2.219033955045424,2.8642849703155893,4.33252694084012,0.039215686274518546,102.451932710297,110.90365481763,102.500038871888,101.703665647177,101.834666999375,102.62258040388,101.750008741409,102.493708959067,99.8823194027153,98.2545698595761,102.192876999066,102.92,114.66333333333334,103.07666666666665,101.85666666666667,102.17666666666666,103.28333333333335,102.05666666666667,103.11666666666667,97.72333333333331,88.62,101.75666666666666,-1.3038577045857647,-5.133735275652664,-1.3991841608386766,-0.9113122273543328,-1.106769248904882,-1.506397142745456,-0.9064321708328974,-1.301459537886333,1.8757540210804668,-1.105364998297409,-0.5487208931515442,103.21309895584834,114.21283363650133,103.38510118112167,102.20748665662,102.42907415261668,103.480005953055,102.31634233109901,103.315102085359,99.39953379157676,94.72642625425173,101.90676644312533
2015-01-01,100.89,103.99,100.82,100.61,100.81,101.09,100.69,100.98,98.14,95.07,101.5,-3.5929288103201173,-15.269290312067142,-4.026653974297956,-2.358307453416153,-2.4765405823739983,-3.7971069661210444,-2.2616967579110803,-3.525365434221839,-0.45643574399026887,-7.922518159806302,-0.0689179875947521,101.070587304644,104.493185669284,100.993796719967,100.759698498424,100.971606690362,101.285172790018,100.861998445542,101.190267908078,98.0563287416752,92.4668406037136,101.5711614468,102.06,110.19333333333333,102.09333333333332,101.32333333333334,101.56333333333333,102.33,101.45333333333333,102.19333333333334,98.23333333333333,92.36666666666667,101.83999999999999,-2.223563129379069,-9.523031735023055,-2.4927173124817545,-1.461031057917957,-1.6617252345714058,-2.4607808079034363,-1.4534924888826313,-2.2246841488599642,1.441771612332147,-1.838122213659443,-0.09466863356475026,102.36270259107867,110.1847202556,102.40842360810366,101.64920896537734,101.83271571834632,102.57728022668367,101.72514632848299,102.44286387252733,99.28025534743023,95.20797628304479,101.97709014411465
2015-02-01,100.96,104.68,100.95,100.63,100.66,101.02,100.6,100.95,100.29,102.77,101.13,-3.6457339186867777,-15.669056634173838,-4.030801406977846,-2.33889751552796,-2.631069839427358,-3.973384030418259,-2.3300970873786464,-3.636884306987398,1.765601217656032,-1.9837863614687645,-0.46259842519684735,100.913265286358,104.923100378426,100.908921797792,100.565100794353,100.633558709154,101.059339323228,100.649362695521,101.041765037048,99.1097314461073,94.4382926044341,101.133974268048,101.33,106.52666666666666,101.30999999999999,100.86000000000001,101.0,101.49333333333334,100.90666666666665,101.38666666666667,99.06333333333333,97.57333333333332,101.55666666666666,-3.1250973428713564,-13.473912922883947,-3.4882640087630605,-2.019956000614228,-2.2609976504461504,-3.4096014930500225,-2.013173411572803,-3.1270945654182203,1.391150147993784,-1.857925860144982,-0.1641002421723603,101.478595100433,106.77331362178,101.46758579654902,101.009488313318,101.14661079963032,101.65569750570866,101.08712329415732,101.57524730139767,99.01612653016593,95.05323435590793,101.632670904638
2015-03-01,100.84,103.2,100.8,100.63,100.76,100.97,100.67,100.89,98.97,97.78,101.17,-3.7235058239449947,-16.774193548387096,-4.155177331938775,-2.310455295602376,-2.4588576960309694,-3.947869101978696,-2.281110463987568,-3.7125405611757922,-0.19160951996772813,-2.832157408327529,-0.20714144801735612,100.720842905755,103.294025988451,100.678402247802,100.495370641497,100.657423453133,100.875661498424,100.599458122297,100.827533672999,98.2737098662337,94.1839195284626,101.135719358154,100.89666666666669,103.95666666666666,100.85666666666667,100.62333333333333,100.74333333333334,101.02666666666666,100.65333333333332,100.94,99.13333333333333,98.54,101.26666666666667,-3.6540561843172963,-15.90418016487603,-4.070877571071525,-2.3358867548488296,-2.522156039277442,-3.906120032839333,-2.290968103092432,-3.62493010079501,0.37251865123267836,-4.246153976534198,-0.24621928693631853,100.90156516558567,104.23677067872033,100.86037358852032,100.60672331142467,100.75419628421633,101.07339120389001,100.70360642112,101.01985553937499,98.47992335133874,93.69635091220344,101.28028502433399
2015-04-01,100.8,101.83,100.81,100.71,100.77,100.86,100.72,100.81,99.95,99.62,100.79,-3.6144578313253017,-17.19118484183134,-4.036173250832931,-2.1663104721196813,-2.3546511627906996,-3.878776327075195,-2.2040974851927353,-3.6785782533919287,0.5027652086475598,0.9423447157766773,-0.148603130572611,100.66445496508,102.068598339186,100.641771597942,100.532474347888,100.657934405405,100.782407720424,100.599208838531,100.722703071339,99.2066415020984,98.0697169009808,100.939048674758,100.86666666666667,103.23666666666668,100.85333333333334,100.65666666666665,100.73,100.95,100.66333333333334,100.88333333333333,99.73666666666668,100.05666666666666,101.03000000000002,-3.6612325246523576,-16.54481167479743,-4.07405066324985,-2.2718877610833395,-2.4815262327496757,-3.933343153157383,-2.27176834551965,-3.6760010405183725,0.6922523021119545,-1.2911996846732052,-0.2727810012622715,100.76618771906432,103.428574902021,100.74303188117865,100.53098192791266,100.64963885589732,100.90580284735866,100.61600988544967,100.86400059379532,98.86336093814647,95.56397634462583,101.06958076698668
2015-05-01,100.87,101.18,100.91,100.85,100.81,100.84,100.82,100.85,101.36,103.01,100.63,-3.5290742157612853,-17.363606664488717,-3.867771744307902,-2.049339549339546,-2.4387883480112227,-3.97105037615465,-2.2019594529052333,-3.686371884251738,3.4180185695337206,10.525751072961365,-0.7006118018551444,100.745512803259,101.287342321791,100.763230668572,100.691428782462,100.64386539988,100.703557316698,100.637654400712,100.68467305302,101.380388332322,105.192011357477,100.604962029782,100.83666666666669,102.07000000000001,100.83999999999999,100.73,100.78000000000002,100.89,100.73666666666668,100.85000000000001,100.09333333333332,100.13666666666667,100.86333333333334,-3.622345957010527,-17.109661684902388,-4.019707442359869,-2.1753684390205343,-2.4174324022776306,-3.932565268402847,-2.229055800695179,-3.692496899606486,1.2430580860711842,2.8786461268035044,-0.35211879348170383,100.710270224698,102.21665554980933,100.69446817143866,100.57309125728233,100.65307441947267,100.78720884518201,100.61210712051333,100.74496993245266,99.6202465668847,99.1485492623068,100.89324335423134
2015-06-01,100.82,101.55,100.87,100.77,100.77,100.84,100.78,100.85,100.76,99.66,100.54,-3.622980594589431,-16.79639492011471,-3.9607731124440604,-2.2030279503105654,-2.4963715529753294,-3.9619047619047554,-2.354423021025087,-3.7599007538887452,1.8497927827757055,9.192505752163903,-0.7306477093206865,100.706634869943,101.996140814406,100.785752452104,100.658373076209,100.628611363279,100.674590200823,100.582542973605,100.68368088705,101.525705609366,106.001484153752,100.43375185108,100.83,101.52000000000002,100.86333333333333,100.77666666666666,100.78333333333335,100.84666666666665,100.77333333333333,100.83666666666666,100.69,100.76333333333334,100.65333333333332,-3.588837547225339,-17.117062142144928,-3.954906035861631,-2.1395593239232644,-2.429937021259084,-3.937243821711533,-2.253493319707685,-3.708283630510804,1.9235255203189954,6.886867180300648,-0.526620880582814,100.70553421276067,101.784027158461,100.73025157287266,100.62742540218635,100.64347038952133,100.720185079315,100.606468737616,100.697019003803,100.7042451479288,103.0877374707366,100.65925418520668
2015-07-01,100.45,99.59,100.46,100.53,100.43,100.36,100.49,100.4,101.88,103.74,100.35,-4.050052536058835,-18.0126780274965,-4.442119280890333,-2.5683271951928766,-2.9568074210068462,-4.482725801846388,-2.701394268009305,-4.198473282442738,2.784503631961255,8.970588235294109,-0.8888888888888946,100.34719962387,99.5333935184638,100.359033580918,100.410607530127,100.294692562093,100.22754856994,100.325148571696,100.238736672691,102.209265807057,105.313989296262,100.282290932475,100.71333333333332,100.77333333333335,100.74666666666667,100.71666666666665,100.67,100.68,100.69666666666666,100.7,101.33333333333333,102.13666666666666,100.50666666666666,-3.7340357821365173,-17.390893204033315,-4.090221379214098,-2.273564898280996,-2.6306557739977996,-4.138560313301931,-2.4192589139798755,-3.881581973527741,2.6841049947568933,9.562948353473125,-0.7733828000215751,100.59978243235734,100.93895888488693,100.63600556719801,100.58680312959933,100.522389775084,100.53523202915368,100.51511531533765,100.53569687092033,101.70511991624834,105.50249493583033,100.44033493777901
2015-08-01,99.83,97.26,99.79,100.06,99.93,99.69,100.01,99.77,101.88,104.51,100.17,-4.541977433543698,-19.030969030969025,-4.961904761904757,-3.0238418298119796,-3.4119466460467707,-4.984750285932138,-3.1192482805386,-4.663162924032493,2.3919597989949803,6.0046657876052345,-1.1350177654954496,99.7108593831031,97.6499305444485,99.656125044392,99.8828871764621,99.8422140414423,99.6771088406532,99.8940886749004,99.7233659410382,100.29294532016,99.0129184077629,100.094676416184,100.36666666666667,99.46666666666668,100.37333333333333,100.45333333333333,100.37666666666667,100.29666666666667,100.42666666666666,100.33999999999999,101.50666666666666,102.63666666666667,100.35333333333334,-4.071670188063988,-17.94668065952675,-4.454932385079716,-2.598398991771807,-2.955041873342982,-4.47646028322776,-2.7250218565243305,-4.2071789867879925,2.3420854045773134,8.055919925021083,-0.9181847879016769,100.25489795897204,99.72648829243944,100.26697035913799,100.3172892609327,100.25517265560478,100.19308253713875,100.26726007340046,100.2152611669264,101.34263891219433,103.44279728592562,100.27023973324633
2015-09-01,99.39,97.38,99.33,99.57,99.5,99.31,99.56,99.37,100.39,100.43,99.81,-4.616122840690984,-18.510460251046023,-5.05639457082776,-3.1702810463872466,-3.5478867778208523,-5.04828377473946,-3.2928606119475456,-4.745015337423297,1.8257429759610533,5.560227033844867,-1.2759643916913865,99.2150276072425,96.9292776704977,99.1501089324918,99.4084960448275,99.468895377791,99.2483518359636,99.5039220107636,99.2834328461489,98.55884419586,93.7089573149609,99.5671313072847,99.89,98.07666666666667,99.86000000000001,100.05333333333333,99.95333333333333,99.78666666666668,100.02,99.84666666666668,101.38333333333333,102.89333333333333,100.11,-4.402717603431172,-18.518035769837187,-4.820139537874283,-2.9208166904640342,-3.3055469482914894,-4.838586620839329,-3.037834386831817,-4.535550514632843,2.334068802305763,6.84516035224807,-1.099957015358577,99.75769553807186,98.03753391113666,99.72175585260061,99.90066358380552,99.8686006604421,99.71766974885226,99.90771975245333,99.74851181995938,100.35368510769233,99.34528833966192,99.9813662186479
2015-10-01,98.71,97.47,98.73,98.82,98.87,98.75,98.91,98.79,98.09,92.32,98.61,-4.600367256209537,-16.976149914821125,-4.8568950563746665,-3.3167009098914013,-3.6824159766195796,-5.002405002405008,-3.502439024390247,-4.780722891566258,1.531932512162304,10.127639269951082,-2.6074074074074027,98.804666048393,96.5253461293886,98.8251061221537,99.0068256998417,98.9558922169781,98.7462239349403,99.0104824810505,98.7931706652151,99.7375087267758,100.122791184018,98.7022340104083,99.31,97.37,99.28333333333335,99.48333333333333,99.43333333333334,99.25,99.49333333333334,99.31,100.12,99.08666666666666,99.53000000000002,-4.586155843481406,-18.172526398945394,-4.9583981297023945,-3.1702745953635425,-3.5474164668290675,-5.011813021025535,-3.304849305625464,-4.729633717674016,1.9165450957061125,7.230844030467061,-1.672796521531413,99.24351767957954,97.03485144811161,99.21044669967917,99.43273630704378,99.42233387873712,99.22389487051903,99.46949772223816,99.26665648413406,99.52976608093195,97.61488896891393,99.454680577959
2015-11-01,98.32,96.77,98.38,98.47,98.44,98.29,98.48,98.34,98.73,97.11,97.79,-4.68250121182745,-16.346818810511763,-4.762826718296232,-3.4797098608116084,-3.8202247191011174,-5.061334878779089,-3.6776212832550725,-4.866015284898905,0.9509202453987786,11.42857142857141,-4.108648754657773,98.6508268655704,96.0294235909937,98.7271783181655,98.8716742472862,98.7194606508082,98.4965689387231,98.7565072188691,98.5412261331144,100.807775056495,105.401251166236,97.904422187729,98.80666666666667,97.20666666666666,98.81333333333333,98.95333333333333,98.93666666666667,98.78333333333335,98.98333333333333,98.83333333333333,99.07000000000001,96.62,98.73666666666668,-4.632997102909324,-17.277809658792975,-4.892038781832885,-3.322230605696752,-3.6835091578471832,-5.037341218641186,-3.4909736398642885,-4.797251171296153,1.436198577840712,9.038812577455786,-2.6640068512521875,98.89017350706864,96.49468246362666,98.900797790937,99.0956653306518,99.04808274852577,98.83038156987567,99.09030390356106,98.8726098814928,99.7013759930436,99.7443332217383,98.72459583514068
2015-12-01,98.09,95.11,98.16,98.36,98.27,97.99,98.29,98.01,99.56,103.97,97.51,-3.9651458782063775,-14.245784870615807,-3.9154267815191823,-2.9405960134201714,-3.2108736334088506,-4.278597245286719,-3.0957310460416054,-4.127946786657533,0.810044552450373,9.580522765598666,-4.439435515484124,98.3360155275625,95.0363119422659,98.4342395949371,98.6579761432564,98.5086584619435,98.1743915246821,98.5625698893777,98.2215281548593,100.589335084577,107.079571310118,97.6163349054542,98.37333333333333,96.45,98.42333333333333,98.55,98.52666666666669,98.34333333333332,98.56,98.38,98.79333333333334,97.8,97.97000000000001,-4.416004782081122,-15.856251198649568,-4.511716185396693,-3.2456689280410607,-3.5711714430431827,-4.780779042156939,-3.425263784562308,-4.591561654374232,1.0976324366704853,10.378911154707053,-3.7184972258497666,98.59716948050863,95.8636938875494,98.66217467841876,98.84549203012811,98.7280037765766,98.47239479944851,98.7765198630991,98.51864165106292,100.37820628928262,104.20120455345733,98.07433036786385
2016-01-01,97.56,90.01,97.58,98.23,98.02,97.31,98.06,97.38,100.91,110.6,97.23,-3.3006244424620856,-13.443600346187123,-3.213648085697274,-2.3655700228605414,-2.767582581093153,-3.7392422593728325,-2.6119773562419235,-3.565062388591811,2.822498471571211,16.335331860734193,-4.206896551724137,97.699161455899,90.4135962019519,97.7184709122012,98.3363298040682,98.1292731257441,97.4581573682702,98.185082450707,97.5534649075181,100.852854108439,107.656711218626,97.2493632709405,97.99000000000001,93.96333333333332,98.04,98.35333333333334,98.24333333333334,97.86333333333333,98.27666666666669,97.91000000000001,99.73333333333333,103.89333333333333,97.50999999999999,-3.982757177498638,-14.67873467577157,-3.963967195170895,-2.9286252990307737,-3.266226977867707,-4.359724794479547,-3.1284432285128667,-4.186341486716083,1.5278210898067874,12.448142018301423,-4.251660273955345,98.22866794967729,93.82644391173717,98.29329627510127,98.62199339820359,98.45246407949861,98.04303927722513,98.50138651965126,98.10540639849728,100.74998808317032,106.71251123166,97.59004012137457
2016-02-01,97.56,89.28,97.62,98.3,97.95,97.18,97.94,97.2,102.89,125.23,97.0,-3.3676703645007855,-14.711501719526176,-3.2986627043090633,-2.315412898737945,-2.69223127359427,-3.801227479706981,-2.644135188866792,-3.714710252600295,2.592481802771962,21.854626836625492,-4.083852467121519,97.4974883346389,89.5620041624968,97.5562097183387,98.2286782584685,97.8913923800156,97.1814790357913,97.963057627203,97.2592284005401,101.776768863399,115.618327003878,96.9757902479822,97.73666666666668,91.46666666666668,97.78666666666668,98.29666666666667,98.08,97.49333333333334,98.09666666666665,97.53000000000002,101.12,113.26666666666667,97.24666666666667,-3.5444802283897494,-14.133628978776374,-3.475912523841839,-2.540526311672886,-2.8902291626987577,-3.939688994788844,-2.7839478637167736,-3.8025731426165463,2.0750082755978485,15.923493820986117,-4.243394844776593,97.84422177270012,91.67063743557155,97.90297340849234,98.40766140193102,98.17644132256773,97.60467597624786,98.23690332242923,97.6780738209725,101.072986018805,110.11820317754068,97.28049614145897
2016-03-01,97.5,88.15,97.59,98.33,97.98,97.11,98.01,97.17,102.86,122.39,96.69,-3.312177707259023,-14.583333333333325,-3.184523809523798,-2.2856007154923974,-2.759031361651454,-3.8229176983262336,-2.6422966126949388,-3.6871840618495355,3.930483985045985,25.16874616485989,-4.42819017495305,97.4286530172668,88.5277686037818,97.5158784187108,98.2163614583345,97.8873808964882,97.0560138136357,97.9517367061084,97.1421742099135,102.43331856398,118.741308030749,96.6528693705358,97.54,89.14666666666669,97.59666666666668,98.28666666666668,97.98333333333333,97.2,98.00333333333333,97.25,102.21999999999998,119.40666666666668,96.97333333333334,-3.326824171407298,-14.246145133015546,-3.2322781998433783,-2.3221945456969615,-2.7396150721129593,-3.787795812468682,-2.632803052601218,-3.655652234347214,3.115154753129719,21.119568287406526,-4.239646397932902,97.54176760260157,89.50112298941015,97.5968530164169,98.26045650695706,97.9693488007493,97.23188340589907,98.03329226133947,97.31828917265723,101.68764717860601,114.00544875108433,96.95934096315284
2016-04-01,97.74,88.6,97.99,98.57,98.17,97.32,98.21,97.39,103.86,125.55,95.79,-3.035714285714286,-12.992241971913977,-2.797341533578024,-2.1249131168702196,-2.5801329760841485,-3.5098155859607405,-2.492057188244645,-3.3925205832754712,3.91195597798899,26.028909857458338,-4.960809604127392,97.6546794931972,88.882659892426,97.8689764597924,98.4407820848593,98.0903530832428,97.2753433495869,98.1239519668927,97.3317113622026,103.275487310565,124.760906306593,95.9528052892278,97.60000000000001,88.67666666666668,97.73333333333333,98.39999999999999,98.03333333333335,97.20333333333333,98.05333333333333,97.25333333333333,103.20333333333333,124.39,96.49333333333334,-3.2385207858246985,-14.095692341591162,-3.0935093491369607,-2.241975577033521,-2.6771318704432905,-3.7113202546646513,-2.592829663268792,-3.5981382992417674,3.478307255268979,24.350760952981243,-4.490950748733987,97.52694028170096,88.99081088623488,97.64702153228063,98.29527393388743,97.95637545324887,97.17094539967131,98.01291543340137,97.24437132421873,102.49519157931466,119.70684711374001,96.5271549692486
