name,display_name,data_type,chart_type
"Japan, PPI, Goods, Commodity, Daily use paper products, Index","Japan, PPI, Goods, Commodity, Daily use paper products, Index",None,line
"Japan, PPI, Goods, Commodity, Paper tubes, Index","Japan, PPI, Goods, Commodity, Paper tubes, Index",None,line
"Japan, PPI, Goods, Group, Chemicals and related products, Index","Japan, PPI, Goods, Group, Chemicals and related products, Index",None,line
"Japan, PPI, Goods, Subgroup, Chemical fertilizer, Index","Japan, PPI, Goods, Subgroup, Chemical fertilizer, Index",None,line
"Japan, PPI, Goods, Commodity class, Chemical fertilizer, Index","Japan, PPI, Goods, Commodity class, Chemical fertilizer, Index",None,line
"Japan, PPI, Goods, Commodity, Chemical fertilizer, Index","Japan, PPI, Goods, Commodity, Chemical fertilizer, Index",None,line
"Japan, PPI, Goods, Subgroup, Industrial inorganic chemicals, Index","Japan, PPI, Goods, Subgroup, Industrial inorganic chemicals, Index",None,line
"Japan, PPI, Goods, Commodity class, Industrial soda chemicals, Index","Japan, PPI, Goods, Commodity class, Industrial soda chemicals, Index",None,line
"Japan, PPI, Goods, Commodity, Industrial soda chemicals, Index","Japan, PPI, Goods, Commodity, Industrial soda chemicals, Index",None,line
"Japan, PPI, Goods, Commodity class, Inorganic pigment, Index","Japan, PPI, Goods, Commodity class, Inorganic pigment, Index",None,line
"Japan, PPI, Goods, Commodity, Inorganic pigment, Index","Japan, PPI, Goods, Commodity, Inorganic pigment, Index",None,line
"Japan, PPI, Goods, Commodity class, Compressed gas and liquefied gas, Index","Japan, PPI, Goods, Commodity class, Compressed gas and liquefied gas, Index",None,line
"Japan, PPI, Goods, Commodity, Compressed gas and liquefied gas, Index","Japan, PPI, Goods, Commodity, Compressed gas and liquefied gas, Index",None,line
"Japan, PPI, Goods, Commodity class, Salt, Index","Japan, PPI, Goods, Commodity class, Salt, Index",None,line
"Japan, PPI, Goods, Commodity, Salt, Index","Japan, PPI, Goods, Commodity, Salt, Index",None,line
"Japan, PPI, Goods, Commodity class, Miscellaneous industrial inorganic chemicals, Index","Japan, PPI, Goods, Commodity class, Miscellaneous industrial inorganic chemicals, Index",None,line
"Japan, PPI, Goods, Commodity, Industrial inorganic chemicals for batteries, Index","Japan, PPI, Goods, Commodity, Industrial inorganic chemicals for batteries, Index",None,line
"Japan, PPI, Goods, Subgroup, Petrochemical basic and aromatic products, Index","Japan, PPI, Goods, Subgroup, Petrochemical basic and aromatic products, Index",None,line
"Japan, PPI, Goods, Commodity class, Petrochemical basic products, Index","Japan, PPI, Goods, Commodity class, Petrochemical basic products, Index",None,line
"Japan, PPI, Goods, Commodity, Ethylene, Index","Japan, PPI, Goods, Commodity, Ethylene, Index",None,line
"Japan, PPI, Goods, Commodity, Propylene, Index","Japan, PPI, Goods, Commodity, Propylene, Index",None,line
