name,display_name,data_type,chart_type
"China, CPI, Consumer Goods, % YoY, 3mma","China, CPI, Consumer Goods, % YoY, 3mma",None,line
"China, CPI, Dairy, % MoM, 3mma","China, CPI, Dairy, % MoM, 3mma",None,line
"China, CPI, Dairy, % YoY, 3mma","China, CPI, Dairy, % YoY, 3mma",None,line
"China, CPI, Edible Oil and Fats, % MoM, 3mma","China, CPI, Edible Oil and Fats, % MoM, 3mma",None,line
"China, CPI, Edible Oil and Fats, % YoY, 3mma","China, CPI, Edible Oil and Fats, % YoY, 3mma",None,line
"China, CPI, Edible oils, % MoM, 3mma","China, CPI, Edible oils, % MoM, 3mma",None,line
"China, CPI, Edible oils, % YoY, 3mma","China, CPI, Edible oils, % YoY, 3mma",None,line
"China, CPI, Education Services, % MoM, 3mma","China, CPI, Education Services, % MoM, 3mma",None,line
"China, CPI, Education Services, % YoY, 3mma","China, CPI, Education Services, % YoY, 3mma",None,line
"China, CPI, Education only, % MoM, 3mma","China, CPI, Education only, % MoM, 3mma",None,line
"China, CPI, Education only, % YoY, 3mma","China, CPI, Education only, % YoY, 3mma",None,line
"China, CPI, Education, Culture and Recreation, % MoM, 3mma","China, CPI, Education, Culture and Recreation, % MoM, 3mma",None,line
"China, CPI, Education, Culture and Recreation, % YoY, 3mma","China, CPI, Education, Culture and Recreation, % YoY, 3mma",None,line
"China, CPI, Eggs, % MoM, 3mma","China, CPI, Eggs, % MoM, 3mma",None,line
"China, CPI, Eggs, % YoY, 3mma","China, CPI, Eggs, % YoY, 3mma",None,line
"China, CPI, Food and tobacco, % MoM, 3mma","China, CPI, Food and tobacco, % MoM, 3mma",None,line
"China, CPI, Food and tobacco, % YoY, 3mma","China, CPI, Food and tobacco, % YoY, 3mma",None,line
"China, CPI, Food, % MoM, 3mma","China, CPI, Food, % MoM, 3mma",None,line
"China, CPI, Food, % YoY, 3mma","China, CPI, Food, % YoY, 3mma",None,line
"China, CPI, Footwear, % MoM, 3mma","China, CPI, Footwear, % MoM, 3mma",None,line
"China, CPI, Footwear, % YoY, 3mma","China, CPI, Footwear, % YoY, 3mma",None,line
"China, CPI, Fresh Fruits, % MoM, 3mma","China, CPI, Fresh Fruits, % MoM, 3mma",None,line
"China, CPI, Fresh Fruits, % YoY, 3mma","China, CPI, Fresh Fruits, % YoY, 3mma",None,line
"China, CPI, Fresh Vegetables, % MoM, 3mma","China, CPI, Fresh Vegetables, % MoM, 3mma",None,line
"China, CPI, Fresh Vegetables, % YoY, 3mma","China, CPI, Fresh Vegetables, % YoY, 3mma",None,line
"China, CPI, Fuels for Transport Facility, % MoM, 3mma","China, CPI, Fuels for Transport Facility, % MoM, 3mma",None,line
"China, CPI, Fuels for Transport Facility, % YoY, 3mma","China, CPI, Fuels for Transport Facility, % YoY, 3mma",None,line
"China, CPI, Garments, % MoM, 3mma","China, CPI, Garments, % MoM, 3mma",None,line
"China, CPI, Garments, % YoY, 3mma","China, CPI, Garments, % YoY, 3mma",None,line
"China, CPI, Goods, % MoM, 3mma","China, CPI, Goods, % MoM, 3mma",None,line
"China, CPI, Goods, % YoY, 3mma","China, CPI, Goods, % YoY, 3mma",None,line
"China, CPI, Grain, % MoM, 3mma","China, CPI, Grain, % MoM, 3mma",None,line
"China, CPI, Grain, % YoY, 3mma","China, CPI, Grain, % YoY, 3mma",None,line
"China, CPI, Health Care and Personal Articles, % MoM, 3mma","China, CPI, Health Care and Personal Articles, % MoM, 3mma",None,line
"China, CPI, Health Care and Personal Articles, % YoY, 3mma","China, CPI, Health Care and Personal Articles, % YoY, 3mma",None,line
"China, CPI, Healthcare, % MoM, 3mma","China, CPI, Healthcare, % MoM, 3mma",None,line
"China, CPI, Healthcare, % YoY, 3mma","China, CPI, Healthcare, % YoY, 3mma",None,line
"China, CPI, Home Appliances, % MoM, 3mma","China, CPI, Home Appliances, % MoM, 3mma",None,line
"China, CPI, Home Appliances, % YoY, 3mma","China, CPI, Home Appliances, % YoY, 3mma",None,line
"China, CPI, Houehold services, % MoM, 3mma","China, CPI, Houehold services, % MoM, 3mma",None,line
"China, CPI, Houehold services, % YoY, 3mma","China, CPI, Houehold services, % YoY, 3mma",None,line
"China, CPI, Household Articles and Services, % MoM, 3mma","China, CPI, Household Articles and Services, % MoM, 3mma",None,line
"China, CPI, Household Articles and Services, % YoY, 3mma","China, CPI, Household Articles and Services, % YoY, 3mma",None,line
"China, CPI, Household Facilities, Articles and Services, % MoM, 3mma","China, CPI, Household Facilities, Articles and Services, % MoM, 3mma",None,line
"China, CPI, Household Facilities, Articles and Services, % YoY, 3mma","China, CPI, Household Facilities, Articles and Services, % YoY, 3mma",None,line
"China, CPI, Household Services, % MoM, 3mma","China, CPI, Household Services, % MoM, 3mma",None,line
"China, CPI, Household Services, % YoY, 3mma","China, CPI, Household Services, % YoY, 3mma",None,line
"China, CPI, Household appliances, % MoM, 3mma","China, CPI, Household appliances, % MoM, 3mma",None,line
"China, CPI, Household appliances, % YoY, 3mma","China, CPI, Household appliances, % YoY, 3mma",None,line
