name,display_name,data_type,chart_type
"China, PPI, Purchasing price, Nonferrous metals, % YoY","China, PPI, Purchasing price, Nonferrous metals, % YoY",None,line
"China, PPI, Purchasing price, Other, % MoM","China, PPI, Purchasing price, Other, % MoM",None,line
"China, PPI, Purchasing price, Other, % YoY","China, PPI, Purchasing price, Other, % YoY",None,line
"China, PPI, Purchasing price, Raw chemicals, % MoM","China, PPI, Purchasing price, Raw chemicals, % MoM",None,line
"China, PPI, Purchasing price, Raw chemicals, % YoY","China, PPI, Purchasing price, Raw chemicals, % YoY",None,line
"China, PPI, Purchasing price, Textiles, % MoM","China, PPI, Purchasing price, Textiles, % MoM",None,line
"China, PPI, Purchasing price, Textiles, % YoY","China, PPI, Purchasing price, Textiles, % YoY",None,line
"China, PPI, Purchasing price, Timber and paper, % MoM","China, PPI, Purchasing price, Timber and paper, % MoM",None,line
"China, PPI, Purchasing price, Timber and paper, % YoY","China, PPI, Purchasing price, Timber and paper, % YoY",None,line
"China, PPI, Recycling and Disposal of Waste, % YoY","China, PPI, Recycling and Disposal of Waste, % YoY",None,line
"China, PPI, Repair Service of Metal Products, Machinery and Equipment, % MoM","China, PPI, Repair Service of Metal Products, Machinery and Equipment, % MoM",None,line
"China, PPI, Repair Service of Metal Products, Machinery and Equipment, % YoY","China, PPI, Repair Service of Metal Products, Machinery and Equipment, % YoY",None,line
"China, PPI, Support Activities for Mining, % YoY","China, PPI, Support Activities for Mining, % YoY",None,line
"China, PPI, Utilities, Electric, % MoM","China, PPI, Utilities, Electric, % MoM",None,line
"China, PPI, Utilities, Electric, % YoY","China, PPI, Utilities, Electric, % YoY",None,line
"China, PPI, Utilities, Gas, % MoM","China, PPI, Utilities, Gas, % MoM",None,line
"China, PPI, Utilities, Gas, % YoY","China, PPI, Utilities, Gas, % YoY",None,line
"China, PPI, Utilities, Water, % MoM","China, PPI, Utilities, Water, % MoM",None,line
"China, PPI, Utilities, Water, % YoY","China, PPI, Utilities, Water, % YoY",None,line
"China, PPI, Utilization of Waste Resources, % MoM","China, PPI, Utilization of Waste Resources, % MoM",None,line
"China, PPI, Utilization of Waste Resources, % YoY","China, PPI, Utilization of Waste Resources, % YoY",None,line
"China, PPI, Index","China, PPI, Index",None,line
"China, PPI, Agriculture, Index","China, PPI, Agriculture, Index",None,line
"China, PPI, Consumption goods, Index","China, PPI, Consumption goods, Index",None,line
"China, PPI, Consumption goods, Articles for daily use, Index","China, PPI, Consumption goods, Articles for daily use, Index",None,line
"China, PPI, Consumption goods, Clothing, Index","China, PPI, Consumption goods, Clothing, Index",None,line
"China, PPI, Consumption goods, Consumer durables, Index","China, PPI, Consumption goods, Consumer durables, Index",None,line
"China, PPI, Consumption goods, Food, Index","China, PPI, Consumption goods, Food, Index",None,line
"China, PPI, Consumption goods, consumer durables, Index","China, PPI, Consumption goods, consumer durables, Index",None,line
"China, PPI, Industrial goods, Index","China, PPI, Industrial goods, Index",None,line
"China, PPI, Industrial goods, Processing, Index","China, PPI, Industrial goods, Processing, Index",None,line
"China, PPI, Industrial goods, Quarrying and mining, Index","China, PPI, Industrial goods, Quarrying and mining, Index",None,line
"China, PPI, Industrial goods, Raw materials, Index","China, PPI, Industrial goods, Raw materials, Index",None,line
"China, PPI, Manufacture of Articles for Culture, Education, Arts and Crafts, Sport and Entertainment Activities, Index","China, PPI, Manufacture of Articles for Culture, Education, Arts and Crafts, Sport and Entertainment Activities, Index",None,line
"China, PPI, Manufacture of Electrical Machinery and Apparatus, Index","China, PPI, Manufacture of Electrical Machinery and Apparatus, Index",None,line
"China, PPI, Manufacture of Furniture, Index","China, PPI, Manufacture of Furniture, Index",None,line
"China, PPI, Manufacture of Leather, Fur, Feather and Related Products and Footwear, Index","China, PPI, Manufacture of Leather, Fur, Feather and Related Products and Footwear, Index",None,line
"China, PPI, Manufacture of Measuring Instruments and Machinery, Index","China, PPI, Manufacture of Measuring Instruments and Machinery, Index",None,line
"China, PPI, Manufacture of Special Purpose Machinery, Index","China, PPI, Manufacture of Special Purpose Machinery, Index",None,line
"China, PPI, Manufacturing, Apparel and footwear, Index","China, PPI, Manufacturing, Apparel and footwear, Index",None,line
"China, PPI, Manufacturing, Autos, Index","China, PPI, Manufacturing, Autos, Index",None,line
"China, PPI, Manufacturing, Beverage, Index","China, PPI, Manufacturing, Beverage, Index",None,line
"China, PPI, Manufacturing, Chemical fibres, Index","China, PPI, Manufacturing, Chemical fibres, Index",None,line
"China, PPI, Manufacturing, Ferrous metals, Index","China, PPI, Manufacturing, Ferrous metals, Index",None,line
"China, PPI, Manufacturing, Food, Index","China, PPI, Manufacturing, Food, Index",None,line
"China, PPI, Manufacturing, General purpose machinery, Index","China, PPI, Manufacturing, General purpose machinery, Index",None,line
"China, PPI, Manufacturing, ICT, Index","China, PPI, Manufacturing, ICT, Index",None,line
"China, PPI, Manufacturing, Medicines, Index","China, PPI, Manufacturing, Medicines, Index",None,line
"China, PPI, Manufacturing, Metal products, Index","China, PPI, Manufacturing, Metal products, Index",None,line
"China, PPI, Manufacturing, Nonferrous metals, Index","China, PPI, Manufacturing, Nonferrous metals, Index",None,line
"China, PPI, Manufacturing, Nonmetallic minerals, Index","China, PPI, Manufacturing, Nonmetallic minerals, Index",None,line
"China, PPI, Manufacturing, Paper, Index","China, PPI, Manufacturing, Paper, Index",None,line
"China, PPI, Manufacturing, Petroleum, Index","China, PPI, Manufacturing, Petroleum, Index",None,line
"China, PPI, Manufacturing, Plastics, Index","China, PPI, Manufacturing, Plastics, Index",None,line
"China, PPI, Manufacturing, Printing and media, Index","China, PPI, Manufacturing, Printing and media, Index",None,line
"China, PPI, Manufacturing, Raw chemicals, Index","China, PPI, Manufacturing, Raw chemicals, Index",None,line
"China, PPI, Manufacturing, Textile, Index","China, PPI, Manufacturing, Textile, Index",None,line
"China, PPI, Manufacturing, Timber, Index","China, PPI, Manufacturing, Timber, Index",None,line
