raw_data_name,data_type,cleaned_name
"Imports, World, Copper, Quantum Index, % YoY",p,"Imports, World, Copper, Volume, index, % YoY"
"Imports, World, Copper, Unit Index, % YoY",p,"Imports, World, Copper, Price, index, % YoY"
"Imports, World, Copper, Value Index, % YoY",p,"Imports, World, Copper, Value, index, % YoY"
"Imports, World, Crude Oil, Quantum Index, % YoY",p,"Imports, World, Crude Oil, Volume, index, % YoY"
"Imports, World, Crude Oil, Unit Index, % YoY",p,"Imports, World, Crude Oil, Price, index, % YoY"
"Imports, World, Crude Oil, Value Index, % YoY",p,"Imports, World, Crude Oil, Value, index, % YoY"
"Imports, World, Crude Rubber, Quantum Index, % YoY",p,"Imports, World, Crude Rubber, Volume, index, % YoY"
"Imports, World, Crude Rubber, Unit Index, % YoY",p,"Imports, World, Crude Rubber, Price, index, % YoY"
"Imports, World, Crude Rubber, Value Index, % YoY",p,"Imports, World, Crude Rubber, Value, index, % YoY"
"Imports, World, Crustacea and Molluscs, Quantum Index, % YoY",p,"Imports, World, Crustacea and Molluscs, Volume, index, % YoY"
"Imports, World, Crustacea and Molluscs, Unit Index, % YoY",p,"Imports, World, Crustacea and Molluscs, Price, index, % YoY"
"Imports, World, Crustacea and Molluscs, Value Index, % YoY",p,"Imports, World, Crustacea and Molluscs, Value, index, % YoY"
"Imports, World, Diamond, Quantum Index, % YoY",p,"Imports, World, Diamond, Volume, index, % YoY"
"Imports, World, Diamond, Unit Index, % YoY",p,"Imports, World, Diamond, Price, index, % YoY"
"Imports, World, Diamond, Value Index, % YoY",p,"Imports, World, Diamond, Value, index, % YoY"
"Imports, World, Domestic Electrical Equip, Quantum Index, % YoY",p,"Imports, World, Domestic Electrical Equip, Volume, index, % YoY"
"Imports, World, Domestic Electrical Equip, Unit Index, % YoY",p,"Imports, World, Domestic Electrical Equip, Price, index, % YoY"
"Imports, World, Domestic Electrical Equip, Value Index, % YoY",p,"Imports, World, Domestic Electrical Equip, Value, index, % YoY"
"Imports, World, Electric Power Machinery, Quantum Index, % YoY",p,"Imports, World, Electric Power Machinery, Volume, index, % YoY"
"Imports, World, Electric Power Machinery, Unit Index, % YoY",p,"Imports, World, Electric Power Machinery, Price, index, % YoY"
"Imports, World, Electric Power Machinery, Value Index, % YoY",p,"Imports, World, Electric Power Machinery, Value, index, % YoY"
"Imports, World, Electrical Apparatus, Quantum Index, % YoY",p,"Imports, World, Electrical Apparatus, Volume, index, % YoY"
"Imports, World, Electrical Apparatus, Unit Index, % YoY",p,"Imports, World, Electrical Apparatus, Price, index, % YoY"
"Imports, World, Electrical Apparatus, Value Index, % YoY",p,"Imports, World, Electrical Apparatus, Value, index, % YoY"
"Imports, World, Electrical Machinery, Quantum Index, % YoY",p,"Imports, World, Electrical Machinery, Volume, index, % YoY"
"Imports, World, Electrical Machinery, Unit Index, % YoY",p,"Imports, World, Electrical Machinery, Price, index, % YoY"
"Imports, World, Electrical Machinery, Value Index, % YoY",p,"Imports, World, Electrical Machinery, Value, index, % YoY"
"Imports, World, Electrical measuring and controlling instruments, Quantum Index, % YoY",p,"Imports, World, Electrical measuring and controlling instruments, Volume, index, % YoY"
"Imports, World, Electrical measuring and controlling instruments, Unit Index, % YoY",p,"Imports, World, Electrical measuring and controlling instruments, Price, index, % YoY"
"Imports, World, Electrical measuring and controlling instruments, Value Index, % YoY",p,"Imports, World, Electrical measuring and controlling instruments, Value, index, % YoY"
"Imports, World, Essential Oils and Perfume, Quantum Index, % YoY",p,"Imports, World, Essential Oils and Perfume, Volume, index, % YoY"
"Imports, World, Essential Oils and Perfume, Unit Index, % YoY",p,"Imports, World, Essential Oils and Perfume, Price, index, % YoY"
"Imports, World, Essential Oils and Perfume, Value Index, % YoY",p,"Imports, World, Essential Oils and Perfume, Value, index, % YoY"
"Imports, World, Feeding-Stuff for Animals, Quantum Index, % YoY",p,"Imports, World, Feeding-Stuff for Animals, Volume, index, % YoY"
"Imports, World, Feeding-Stuff for Animals, Unit Index, % YoY",p,"Imports, World, Feeding-Stuff for Animals, Price, index, % YoY"
"Imports, World, Feeding-Stuff for Animals, Value Index, % YoY",p,"Imports, World, Feeding-Stuff for Animals, Value, index, % YoY"
"Imports, World, Fish & Fish Preparation, Quantum Index, % YoY",p,"Imports, World, Fish & Fish Preparation, Volume, index, % YoY"
"Imports, World, Fish & Fish Preparation, Unit Index, % YoY",p,"Imports, World, Fish & Fish Preparation, Price, index, % YoY"
"Imports, World, Fish & Fish Preparation, Value Index, % YoY",p,"Imports, World, Fish & Fish Preparation, Value, index, % YoY"
"Imports, World, Fish Preparation, Quantum Index, % YoY",p,"Imports, World, Fish Preparation, Volume, index, % YoY"
"Imports, World, Fish Preparation, Unit Index, % YoY",p,"Imports, World, Fish Preparation, Price, index, % YoY"
"Imports, World, Fish Preparation, Value Index, % YoY",p,"Imports, World, Fish Preparation, Value, index, % YoY"
"Imports, World, Fish, Quantum Index, % YoY",p,"Imports, World, Fish, Volume, index, % YoY"
"Imports, World, Fish, Unit Index, % YoY",p,"Imports, World, Fish, Price, index, % YoY"
"Imports, World, Fish, Value Index, % YoY",p,"Imports, World, Fish, Value, index, % YoY"
"Imports, World, Flat-Rolled Products, Quantum Index, % YoY",p,"Imports, World, Flat-Rolled Products, Volume, index, % YoY"
"Imports, World, Flat-Rolled Products, Unit Index, % YoY",p,"Imports, World, Flat-Rolled Products, Price, index, % YoY"
"Imports, World, Flat-Rolled Products, Value Index, % YoY",p,"Imports, World, Flat-Rolled Products, Value, index, % YoY"
"Imports, World, Food-stuff, Quantum Index, % YoY",p,"Imports, World, Food-stuff, Volume, index, % YoY"
"Imports, World, Food-stuff, Unit Index, % YoY",p,"Imports, World, Food-stuff, Price, index, % YoY"
"Imports, World, Food-stuff, Value Index, % YoY",p,"Imports, World, Food-stuff, Value, index, % YoY"
"Imports, World, Footwear, Quantum Index, % YoY",p,"Imports, World, Footwear, Volume, index, % YoY"
"Imports, World, Footwear, Unit Index, % YoY",p,"Imports, World, Footwear, Price, index, % YoY"
"Imports, World, Footwear, Value Index, % YoY",p,"Imports, World, Footwear, Value, index, % YoY"
"Imports, World, Fruits and Vegetables, Quantum Index, % YoY",p,"Imports, World, Fruits and Vegetables, Volume, index, % YoY"
"Imports, World, Fruits and Vegetables, Unit Index, % YoY",p,"Imports, World, Fruits and Vegetables, Price, index, % YoY"
"Imports, World, Fruits and Vegetables, Value Index, % YoY",p,"Imports, World, Fruits and Vegetables, Value, index, % YoY"
"Imports, World, Fruits, Quantum Index, % YoY",p,"Imports, World, Fruits, Volume, index, % YoY"
"Imports, World, Fruits, Unit Index, % YoY",p,"Imports, World, Fruits, Price, index, % YoY"
"Imports, World, Fruits, Value Index, % YoY",p,"Imports, World, Fruits, Value, index, % YoY"
"Imports, World, Furniture, Quantum Index, % YoY",p,"Imports, World, Furniture, Volume, index, % YoY"
"Imports, World, Furniture, Unit Index, % YoY",p,"Imports, World, Furniture, Price, index, % YoY"
"Imports, World, Furniture, Value Index, % YoY",p,"Imports, World, Furniture, Value, index, % YoY"
"Imports, World, Heating or Cooling Machine, Quantum Index, % YoY",p,"Imports, World, Heating or Cooling Machine, Volume, index, % YoY"
"Imports, World, Heating or Cooling Machine, Unit Index, % YoY",p,"Imports, World, Heating or Cooling Machine, Price, index, % YoY"
"Imports, World, Heating or Cooling Machine, Value Index, % YoY",p,"Imports, World, Heating or Cooling Machine, Value, index, % YoY"
"Imports, World, Heavy Coking Coal, Quantum Index, % YoY",p,"Imports, World, Heavy Coking Coal, Volume, index, % YoY"
"Imports, World, Heavy Coking Coal, Unit Index, % YoY",p,"Imports, World, Heavy Coking Coal, Price, index, % YoY"
"Imports, World, Heavy Coking Coal, Value Index, % YoY",p,"Imports, World, Heavy Coking Coal, Value, index, % YoY"
"Imports, World, Inorganic Chemicals, Quantum Index, % YoY",p,"Imports, World, Inorganic Chemicals, Volume, index, % YoY"
"Imports, World, Inorganic Chemicals, Unit Index, % YoY",p,"Imports, World, Inorganic Chemicals, Price, index, % YoY"
"Imports, World, Inorganic Chemicals, Value Index, % YoY",p,"Imports, World, Inorganic Chemicals, Value, index, % YoY"
"Imports, World, Insulated Wire and Cable, Quantum Index, % YoY",p,"Imports, World, Insulated Wire and Cable, Volume, index, % YoY"
"Imports, World, Insulated Wire and Cable, Unit Index, % YoY",p,"Imports, World, Insulated Wire and Cable, Price, index, % YoY"
"Imports, World, Insulated Wire and Cable, Value Index, % YoY",p,"Imports, World, Insulated Wire and Cable, Value, index, % YoY"
"Imports, World, Integrated Circuits, Quantum Index, % YoY",p,"Imports, World, Integrated Circuits, Volume, index, % YoY"
"Imports, World, Integrated Circuits, Unit Index, % YoY",p,"Imports, World, Integrated Circuits, Price, index, % YoY"
"Imports, World, Integrated Circuits, Value Index, % YoY",p,"Imports, World, Integrated Circuits, Value, index, % YoY"
"Imports, World, Iron & Steel, Quantum Index, % YoY",p,"Imports, World, Iron & Steel, Volume, index, % YoY"
"Imports, World, Iron & Steel, Unit Index, % YoY",p,"Imports, World, Iron & Steel, Price, index, % YoY"
"Imports, World, Iron & Steel, Value Index, % YoY",p,"Imports, World, Iron & Steel, Value, index, % YoY"
"Imports, World, Iron Ore, Quantum Index, % YoY",p,"Imports, World, Iron Ore, Volume, index, % YoY"
"Imports, World, Iron Ore, Unit Index, % YoY",p,"Imports, World, Iron Ore, Price, index, % YoY"
"Imports, World, Iron Ore, Value Index, % YoY",p,"Imports, World, Iron Ore, Value, index, % YoY"
"Imports, World, L.N.G., Quantum Index, % YoY",p,"Imports, World, L.N.G., Volume, index, % YoY"
"Imports, World, L.N.G., Unit Index, % YoY",p,"Imports, World, L.N.G., Price, index, % YoY"
"Imports, World, L.N.G., Value Index, % YoY",p,"Imports, World, L.N.G., Value, index, % YoY"
"Imports, World, L.P.G., Quantum Index, % YoY",p,"Imports, World, L.P.G., Volume, index, % YoY"
"Imports, World, L.P.G., Unit Index, % YoY",p,"Imports, World, L.P.G., Price, index, % YoY"
"Imports, World, L.P.G., Value Index, % YoY",p,"Imports, World, L.P.G., Value, index, % YoY"
"Imports, World, Log, Quantum Index, % YoY",p,"Imports, World, Log, Volume, index, % YoY"
"Imports, World, Log, Unit Index, % YoY",p,"Imports, World, Log, Price, index, % YoY"
"Imports, World, Log, Value Index, % YoY",p,"Imports, World, Log, Value, index, % YoY"
"Imports, World, Machinery & Equipment, Quantum Index, % YoY",p,"Imports, World, Machinery & Equipment, Volume, index, % YoY"
"Imports, World, Machinery & Equipment, Unit Index, % YoY",p,"Imports, World, Machinery & Equipment, Price, index, % YoY"
"Imports, World, Machinery & Equipment, Value Index, % YoY",p,"Imports, World, Machinery & Equipment, Value, index, % YoY"
"Imports, World, Machinery other than Electric, Quantum Index, % YoY",p,"Imports, World, Machinery other than Electric, Volume, index, % YoY"
"Imports, World, Machinery other than Electric, Unit Index, % YoY",p,"Imports, World, Machinery other than Electric, Price, index, % YoY"
"Imports, World, Machinery other than Electric, Value Index, % YoY",p,"Imports, World, Machinery other than Electric, Value, index, % YoY"
"Imports, World, Maize for feeding purpose, Quantum Index, % YoY",p,"Imports, World, Maize for feeding purpose, Volume, index, % YoY"
"Imports, World, Maize for feeding purpose, Unit Index, % YoY",p,"Imports, World, Maize for feeding purpose, Price, index, % YoY"
"Imports, World, Maize for feeding purpose, Value Index, % YoY",p,"Imports, World, Maize for feeding purpose, Value, index, % YoY"
"Imports, World, Maize, Quantum Index, % YoY",p,"Imports, World, Maize, Volume, index, % YoY"
"Imports, World, Maize, Unit Index, % YoY",p,"Imports, World, Maize, Price, index, % YoY"
"Imports, World, Maize, Value Index, % YoY",p,"Imports, World, Maize, Value, index, % YoY"
"Imports, World, Manufactures of Metals, Quantum Index, % YoY",p,"Imports, World, Manufactures of Metals, Volume, index, % YoY"
"Imports, World, Manufactures of Metals, Unit Index, % YoY",p,"Imports, World, Manufactures of Metals, Price, index, % YoY"
"Imports, World, Manufactures of Metals, Value Index, % YoY",p,"Imports, World, Manufactures of Metals, Value, index, % YoY"
"Imports, World, Manufs, Quantum Index, % YoY",p,"Imports, World, Manufs, Volume, index, % YoY"
"Imports, World, Manufs, Unit Index, % YoY",p,"Imports, World, Manufs, Price, index, % YoY"
"Imports, World, Manufs, Value Index, % YoY",p,"Imports, World, Manufs, Value, index, % YoY"
"Imports, World, Meat & Meat Preparation, Quantum Index, % YoY",p,"Imports, World, Meat & Meat Preparation, Volume, index, % YoY"
"Imports, World, Meat & Meat Preparation, Unit Index, % YoY",p,"Imports, World, Meat & Meat Preparation, Price, index, % YoY"
"Imports, World, Meat & Meat Preparation, Value Index, % YoY",p,"Imports, World, Meat & Meat Preparation, Value, index, % YoY"
"Imports, World, Meat of Bovine Animals, Quantum Index, % YoY",p,"Imports, World, Meat of Bovine Animals, Volume, index, % YoY"
"Imports, World, Meat of Bovine Animals, Unit Index, % YoY",p,"Imports, World, Meat of Bovine Animals, Price, index, % YoY"
"Imports, World, Meat of Bovine Animals, Value Index, % YoY",p,"Imports, World, Meat of Bovine Animals, Value, index, % YoY"
"Imports, World, Meat of Swine, Quantum Index, % YoY",p,"Imports, World, Meat of Swine, Volume, index, % YoY"
"Imports, World, Meat of Swine, Unit Index, % YoY",p,"Imports, World, Meat of Swine, Price, index, % YoY"
"Imports, World, Meat of Swine, Value Index, % YoY",p,"Imports, World, Meat of Swine, Value, index, % YoY"
"Imports, World, Medicinal Pharmaceutical Pro., Quantum Index, % YoY",p,"Imports, World, Medicinal Pharmaceutical Pro., Volume, index, % YoY"
"Imports, World, Medicinal Pharmaceutical Pro., Unit Index, % YoY",p,"Imports, World, Medicinal Pharmaceutical Pro., Price, index, % YoY"
"Imports, World, Medicinal Pharmaceutical Pro., Value Index, % YoY",p,"Imports, World, Medicinal Pharmaceutical Pro., Value, index, % YoY"
"Imports, World, Men's & Boy's Dress, Quantum Index, % YoY",p,"Imports, World, Men's & Boy's Dress, Volume, index, % YoY"
"Imports, World, Men's & Boy's Dress, Unit Index, % YoY",p,"Imports, World, Men's & Boy's Dress, Price, index, % YoY"
"Imports, World, Men's & Boy's Dress, Value Index, % YoY",p,"Imports, World, Men's & Boy's Dress, Value, index, % YoY"
"Imports, World, Metallic Materials, Quantum Index, % YoY",p,"Imports, World, Metallic Materials, Volume, index, % YoY"
"Imports, World, Metallic Materials, Unit Index, % YoY",p,"Imports, World, Metallic Materials, Price, index, % YoY"
"Imports, World, Metallic Materials, Value Index, % YoY",p,"Imports, World, Metallic Materials, Value, index, % YoY"
"Imports, World, Metals, Quantum Index, % YoY",p,"Imports, World, Metals, Volume, index, % YoY"
"Imports, World, Metals, Unit Index, % YoY",p,"Imports, World, Metals, Price, index, % YoY"
"Imports, World, Metals, Value Index, % YoY",p,"Imports, World, Metals, Value, index, % YoY"
"Imports, World, Mineral Fuels, Quantum Index, % YoY",p,"Imports, World, Mineral Fuels, Volume, index, % YoY"
"Imports, World, Mineral Fuels, Unit Index, % YoY",p,"Imports, World, Mineral Fuels, Price, index, % YoY"
"Imports, World, Mineral Fuels, Value Index, % YoY",p,"Imports, World, Mineral Fuels, Value, index, % YoY"
"Imports, World, Miscellaneous, Quantum Index, % YoY",p,"Imports, World, Miscellaneous, Volume, index, % YoY"
"Imports, World, Miscellaneous, Unit Index, % YoY",p,"Imports, World, Miscellaneous, Price, index, % YoY"
"Imports, World, Miscellaneous, Value Index, % YoY",p,"Imports, World, Miscellaneous, Value, index, % YoY"
"Imports, World, Motor Spirit, Quantum Index, % YoY",p,"Imports, World, Motor Spirit, Volume, index, % YoY"
"Imports, World, Motor Spirit, Unit Index, % YoY",p,"Imports, World, Motor Spirit, Price, index, % YoY"
"Imports, World, Motor Spirit, Value Index, % YoY",p,"Imports, World, Motor Spirit, Value, index, % YoY"
"Imports, World, Motor Vehicles, Quantum Index, % YoY",p,"Imports, World, Motor Vehicles, Volume, index, % YoY"
"Imports, World, Motor Vehicles, Unit Index, % YoY",p,"Imports, World, Motor Vehicles, Price, index, % YoY"
"Imports, World, Motor Vehicles, Value Index, % YoY",p,"Imports, World, Motor Vehicles, Value, index, % YoY"
"Imports, World, Non-Ferrous Metal Ore, Quantum Index, % YoY",p,"Imports, World, Non-Ferrous Metal Ore, Volume, index, % YoY"
"Imports, World, Non-Ferrous Metal Ore, Unit Index, % YoY",p,"Imports, World, Non-Ferrous Metal Ore, Price, index, % YoY"
"Imports, World, Non-Ferrous Metal Ore, Value Index, % YoY",p,"Imports, World, Non-Ferrous Metal Ore, Value, index, % YoY"
"Imports, World, Non-Ferrous Metals, Quantum Index, % YoY",p,"Imports, World, Non-Ferrous Metals, Volume, index, % YoY"
"Imports, World, Non-Ferrous Metals, Unit Index, % YoY",p,"Imports, World, Non-Ferrous Metals, Price, index, % YoY"
"Imports, World, Non-Ferrous Metals, Value Index, % YoY",p,"Imports, World, Non-Ferrous Metals, Value, index, % YoY"
"Imports, World, Non-Metallic Mineral Ore, Quantum Index, % YoY",p,"Imports, World, Non-Metallic Mineral Ore, Volume, index, % YoY"
"Imports, World, Non-Metallic Mineral Ore, Unit Index, % YoY",p,"Imports, World, Non-Metallic Mineral Ore, Price, index, % YoY"
"Imports, World, Non-Metallic Mineral Ore, Value Index, % YoY",p,"Imports, World, Non-Metallic Mineral Ore, Value, index, % YoY"
"Imports, World, Non-Metallic Mineral Products, Quantum Index, % YoY",p,"Imports, World, Non-Metallic Mineral Products, Volume, index, % YoY"
"Imports, World, Non-Metallic Mineral Products, Unit Index, % YoY",p,"Imports, World, Non-Metallic Mineral Products, Price, index, % YoY"
"Imports, World, Non-Metallic Mineral Products, Value Index, % YoY",p,"Imports, World, Non-Metallic Mineral Products, Value, index, % YoY"
"Imports, World, Office Machines, Quantum Index, % YoY",p,"Imports, World, Office Machines, Volume, index, % YoY"
"Imports, World, Office Machines, Unit Index, % YoY",p,"Imports, World, Office Machines, Price, index, % YoY"
"Imports, World, Office Machines, Value Index, % YoY",p,"Imports, World, Office Machines, Value, index, % YoY"
