raw_data_name,data_type,cleaned_name
"Taiwan, Imports, Broad, US, Machinery and electrical excluding semi, USD bn, 3mma",b,"Taiwan, Imports, Broad, US, Machinery and electrical excluding semi, USD, 3mma, Value"
"Taiwan, Imports, Broad, EU, Chemicals and rubber, USD bn, 3mma",b,"Taiwan, Imports, Broad, EU, Chemicals and rubber, USD, 3mma, Value"
"Taiwan, Imports, Broad, EU, Machinery and electrical excluding semi, USD bn, 3mma",b,"Taiwan, Imports, Broad, EU, Machinery and electrical excluding semi, USD, 3mma, Value"
"Taiwan, Exports, Broad, World, Chemicals and rubber, USD bn, 3mma",b,"Taiwan, Exports, Broad, World, Chemicals and rubber, USD, 3mma, Value"
"Taiwan, Exports, Broad, World, Textiles and footwear, USD bn, 3mma",b,"Taiwan, Exports, Broad, World, Textiles and footwear, USD, 3mma, Value"
"Taiwan, Exports, Broad, World, Miscellaneous, USD bn, 3mma",b,"Taiwan, Exports, Broad, World, Miscellaneous, USD, 3mma, Value"
"Taiwan, Exports, Broad, World, Machinery and electrical excluding semi, USD bn, 3mma",b,"Taiwan, Exports, Broad, World, Machinery and electrical excluding semi, USD, 3mma, Value"
"Taiwan, Exports, Broad, China and Hong Kong, Chemicals and rubber, USD bn, 3mma",b,"Taiwan, Exports, Broad, China and Hong Kong, Chemicals and rubber, USD, 3mma, Value"
"Taiwan, Exports, Broad, China and Hong Kong, Machinery and electrical excluding semi, USD bn, 3mma",b,"Taiwan, Exports, Broad, China and Hong Kong, Machinery and electrical excluding semi, USD, 3mma, Value"
"Taiwan, Exports, Broad, China, Chemicals and rubber, USD bn, 3mma",b,"Taiwan, Exports, Broad, China, Chemicals and rubber, USD, 3mma, Value"
"Taiwan, Exports, Broad, China, Machinery and electrical excluding semi, USD bn, 3mma",b,"Taiwan, Exports, Broad, China, Machinery and electrical excluding semi, USD, 3mma, Value"
"Taiwan, Exports, Broad, Hong Kong, Machinery and electrical excluding semi, USD bn, 3mma",b,"Taiwan, Exports, Broad, Hong Kong, Machinery and electrical excluding semi, USD, 3mma, Value"
"Taiwan, Exports, Broad, ASEAN, Chemicals and rubber, USD bn, 3mma",b,"Taiwan, Exports, Broad, ASEAN, Chemicals and rubber, USD, 3mma, Value"
"Taiwan, Exports, Broad, ASEAN, Machinery and electrical excluding semi, USD bn, 3mma",b,"Taiwan, Exports, Broad, ASEAN, Machinery and electrical excluding semi, USD, 3mma, Value"
"Taiwan, Exports, Broad, US, Chemicals and rubber, USD bn, 3mma",b,"Taiwan, Exports, Broad, US, Chemicals and rubber, USD, 3mma, Value"
"Taiwan, Exports, Broad, US, Machinery and electrical excluding semi, USD bn, 3mma",b,"Taiwan, Exports, Broad, US, Machinery and electrical excluding semi, USD, 3mma, Value"
"Taiwan, Exports, Broad, EU, Machinery and electrical excluding semi, USD bn, 3mma",b,"Taiwan, Exports, Broad, EU, Machinery and electrical excluding semi, USD, 3mma, Value"
"Taiwan, Trade balance, Broad, World, Mineral Products, USD bn, 3mma",b,"Taiwan, Trade balance, Broad, World, Mineral Products, USD, 3mma, Value"
"Taiwan, Trade balance, Broad, World, Machinery and electrical, USD bn, 3mma",b,"Taiwan, Trade balance, Broad, World, Machinery and electrical, USD, 3mma, Value"
"Taiwan, Trade balance, Broad, China and Hong Kong, Mineral Products, USD bn, 3mma",b,"Taiwan, Trade balance, Broad, China and Hong Kong, Mineral Products, USD, 3mma, Value"
"Taiwan, Trade balance, Broad, China and Hong Kong, Machinery and electrical, USD bn, 3mma",b,"Taiwan, Trade balance, Broad, China and Hong Kong, Machinery and electrical, USD, 3mma, Value"
"Taiwan, Trade balance, Broad, China, Mineral Products, USD bn, 3mma",b,"Taiwan, Trade balance, Broad, China, Mineral Products, USD, 3mma, Value"
"Taiwan, Trade balance, Broad, China, Machinery and electrical, USD bn, 3mma",b,"Taiwan, Trade balance, Broad, China, Machinery and electrical, USD, 3mma, Value"
"Taiwan, Trade balance, Broad, Hong Kong, Mineral Products, USD bn, 3mma",b,"Taiwan, Trade balance, Broad, Hong Kong, Mineral Products, USD, 3mma, Value"
"Taiwan, Trade balance, Broad, Hong Kong, Machinery and electrical, USD bn, 3mma",b,"Taiwan, Trade balance, Broad, Hong Kong, Machinery and electrical, USD, 3mma, Value"
"Taiwan, Trade balance, Broad, Japan, Mineral Products, USD bn, 3mma",b,"Taiwan, Trade balance, Broad, Japan, Mineral Products, USD, 3mma, Value"
"Taiwan, Trade balance, Broad, Korea, Mineral Products, USD bn, 3mma",b,"Taiwan, Trade balance, Broad, Korea, Mineral Products, USD, 3mma, Value"
"Taiwan, Trade balance, Broad, ASEAN, Mineral Products, USD bn, 3mma",b,"Taiwan, Trade balance, Broad, ASEAN, Mineral Products, USD, 3mma, Value"
"Taiwan, Trade balance, Broad, ASEAN, Machinery and electrical, USD bn, 3mma",b,"Taiwan, Trade balance, Broad, ASEAN, Machinery and electrical, USD, 3mma, Value"
"Taiwan, Trade balance, Broad, US, Mineral Products, USD bn, 3mma",b,"Taiwan, Trade balance, Broad, US, Mineral Products, USD, 3mma, Value"
"Taiwan, Trade balance, Broad, US, Base metals, USD bn, 3mma",b,"Taiwan, Trade balance, Broad, US, Base metals, USD, 3mma, Value"
"Taiwan, Trade balance, Broad, US, Machinery and electrical, USD bn, 3mma",b,"Taiwan, Trade balance, Broad, US, Machinery and electrical, USD, 3mma, Value"
"Taiwan, Trade balance, Broad, EU, Mineral Products, USD bn, 3mma",b,"Taiwan, Trade balance, Broad, EU, Mineral Products, USD, 3mma, Value"
"Taiwan, Trade balance, Broad, EU, Machinery and electrical, USD bn, 3mma",b,"Taiwan, Trade balance, Broad, EU, Machinery and electrical, USD, 3mma, Value"
"Taiwan, Trade balance, Broad, World, Machinery and electrical excluding semi, USD bn, 3mma",b,"Taiwan, Trade balance, Broad, World, Machinery and electrical excluding semi, USD, 3mma, Value"
"Taiwan, Trade balance, Broad, China and Hong Kong, Machinery and electrical excluding semi, USD bn, 3mma",b,"Taiwan, Trade balance, Broad, China and Hong Kong, Machinery and electrical excluding semi, USD, 3mma, Value"
"Taiwan, Trade balance, Broad, Hong Kong, Machinery and electrical excluding semi, USD bn, 3mma",b,"Taiwan, Trade balance, Broad, Hong Kong, Machinery and electrical excluding semi, USD, 3mma, Value"
"Taiwan, Trade balance, Broad, ASEAN, Machinery and electrical excluding semi, USD bn, 3mma",b,"Taiwan, Trade balance, Broad, ASEAN, Machinery and electrical excluding semi, USD, 3mma, Value"
"Taiwan, Trade balance, Broad, US, Machinery and electrical excluding semi, USD bn, 3mma",b,"Taiwan, Trade balance, Broad, US, Machinery and electrical excluding semi, USD, 3mma, Value"
"Taiwan, Trade balance, Broad, EU, Machinery and electrical excluding semi, USD bn, 3mma",b,"Taiwan, Trade balance, Broad, EU, Machinery and electrical excluding semi, USD, 3mma, Value"
"Taiwan, Exports, Detailed, ASEAN, Integrated circuit, USD bn, 3mma",b,"Taiwan, Exports, Detailed, ASEAN, Integrated circuit, USD, 3mma, Value"
"Taiwan, Exports, Detailed, China and Hong Kong, Integrated circuit, USD bn, 3mma",b,"Taiwan, Exports, Detailed, China and Hong Kong, Integrated circuit, USD, 3mma, Value"
"Taiwan, Exports, Detailed, China, Integrated circuit, USD bn, 3mma",b,"Taiwan, Exports, Detailed, China, Integrated circuit, USD, 3mma, Value"
"Taiwan, Exports, Detailed, EU, Integrated circuit, USD bn, 3mma",b,"Taiwan, Exports, Detailed, EU, Integrated circuit, USD, 3mma, Value"
"Taiwan, Exports, Detailed, Hong Kong, Integrated circuit, USD bn, 3mma",b,"Taiwan, Exports, Detailed, Hong Kong, Integrated circuit, USD, 3mma, Value"
"Taiwan, Exports, Detailed, Japan, Integrated circuit, USD bn, 3mma",b,"Taiwan, Exports, Detailed, Japan, Integrated circuit, USD, 3mma, Value"
"Taiwan, Exports, Detailed, Korea, Integrated circuit, USD bn, 3mma",b,"Taiwan, Exports, Detailed, Korea, Integrated circuit, USD, 3mma, Value"
"Taiwan, Exports, Detailed, US, Integrated circuit, USD bn, 3mma",b,"Taiwan, Exports, Detailed, US, Integrated circuit, USD, 3mma, Value"
"Taiwan, Exports, Detailed, World, Integrated circuit, USD bn, 3mma",b,"Taiwan, Exports, Detailed, World, Integrated circuit, USD, 3mma, Value"
"Taiwan, Imports, Detailed, ASEAN, Integrated circuit, USD bn, 3mma",b,"Taiwan, Imports, Detailed, ASEAN, Integrated circuit, USD, 3mma, Value"
"Taiwan, Imports, Detailed, China and Hong Kong, Integrated circuit, USD bn, 3mma",b,"Taiwan, Imports, Detailed, China and Hong Kong, Integrated circuit, USD, 3mma, Value"
"Taiwan, Imports, Detailed, China, Integrated circuit, USD bn, 3mma",b,"Taiwan, Imports, Detailed, China, Integrated circuit, USD, 3mma, Value"
"Taiwan, Imports, Detailed, EU, Integrated circuit, USD bn, 3mma",b,"Taiwan, Imports, Detailed, EU, Integrated circuit, USD, 3mma, Value"
"Taiwan, Imports, Detailed, Hong Kong, Integrated circuit, USD bn, 3mma",b,"Taiwan, Imports, Detailed, Hong Kong, Integrated circuit, USD, 3mma, Value"
"Taiwan, Imports, Detailed, Japan, Integrated circuit, USD bn, 3mma",b,"Taiwan, Imports, Detailed, Japan, Integrated circuit, USD, 3mma, Value"
"Taiwan, Imports, Detailed, Korea, Integrated circuit, USD bn, 3mma",b,"Taiwan, Imports, Detailed, Korea, Integrated circuit, USD, 3mma, Value"
"Taiwan, Imports, Detailed, US, Integrated circuit, USD bn, 3mma",b,"Taiwan, Imports, Detailed, US, Integrated circuit, USD, 3mma, Value"
"Taiwan, Imports, Detailed, World, Integrated circuit, USD bn, 3mma",b,"Taiwan, Imports, Detailed, World, Integrated circuit, USD, 3mma, Value"
"Taiwan, Trade balance, Detailed, World, Integrated circuit, USD bn, 3mma",b,"Taiwan, Trade balance, Detailed, World, Integrated circuit, USD, 3mma, Value"
"Taiwan, Trade balance, Detailed, China and Hong Kong, Integrated circuit, USD bn, 3mma",b,"Taiwan, Trade balance, Detailed, China and Hong Kong, Integrated circuit, USD, 3mma, Value"
"Taiwan, Trade balance, Detailed, China, Integrated circuit, USD bn, 3mma",b,"Taiwan, Trade balance, Detailed, China, Integrated circuit, USD, 3mma, Value"
"Taiwan, Trade balance, Detailed, Hong Kong, Integrated circuit, USD bn, 3mma",b,"Taiwan, Trade balance, Detailed, Hong Kong, Integrated circuit, USD, 3mma, Value"
"Taiwan, Trade balance, Detailed, Japan, Integrated circuit, USD bn, 3mma",b,"Taiwan, Trade balance, Detailed, Japan, Integrated circuit, USD, 3mma, Value"
"Taiwan, Trade balance, Detailed, Korea, Integrated circuit, USD bn, 3mma",b,"Taiwan, Trade balance, Detailed, Korea, Integrated circuit, USD, 3mma, Value"
"Taiwan, Trade balance, Detailed, ASEAN, Integrated circuit, USD bn, 3mma",b,"Taiwan, Trade balance, Detailed, ASEAN, Integrated circuit, USD, 3mma, Value"
"Taiwan, Trade balance, Detailed, US, Integrated circuit, USD bn, 3mma",b,"Taiwan, Trade balance, Detailed, US, Integrated circuit, USD, 3mma, Value"
"Taiwan, Trade balance, Detailed, EU, Integrated circuit, USD bn, 3mma",b,"Taiwan, Trade balance, Detailed, EU, Integrated circuit, USD, 3mma, Value"
"Taiwan, Exports, SITC, 75 through 77, USD bn, 3mma",b,"Taiwan, Exports, SITC, 75 through 77, USD, 3mma, Value"
"Taiwan, Exports, HS, Excluding 8541 and 8542, USD bn, 3mma",b,"Taiwan, Exports, HS, Excluding 8541 and 8542, USD, 3mma, Value"
"Taiwan, Exports, HS, Excluding 8541 and 8542 and 8471, USD bn, 3mma",b,"Taiwan, Exports, HS, Excluding 8541 and 8542 and 8471, USD, 3mma, Value"
"Taiwan, Trade balance, All, SA, USD bn, 3mma",b,"Taiwan, Trade balance, All, SA, USD, 3mma, Value"
"Taiwan, Trade balance, ASEAN, SA, USD bn, 3mma",b,"Taiwan, Trade balance, ASEAN, SA, USD, 3mma, Value"
"Taiwan, Trade balance, China and Hong Kong, SA, USD bn, 3mma",b,"Taiwan, Trade balance, China and Hong Kong, SA, USD, 3mma, Value"
"Taiwan, Trade balance, North Asia, SA, USD bn, 3mma",b,"Taiwan, Trade balance, North Asia, SA, USD, 3mma, Value"
"Taiwan, Trade balance, Developed Europe, SA, USD bn, 3mma",b,"Taiwan, Trade balance, Developed Europe, SA, USD, 3mma, Value"
"Taiwan, Trade balance, US, SA, USD bn, 3mma",b,"Taiwan, Trade balance, US, SA, USD, 3mma, Value"
"Taiwan, Trade balance, DM excl Japan, SA, USD bn, 3mma",b,"Taiwan, Trade balance, DM excl Japan, SA, USD, 3mma, Value"
"Taiwan, Trade balance, China, SA, USD bn, 3mma",b,"Taiwan, Trade balance, China, SA, USD, 3mma, Value"
"Taiwan, Trade balance, EM, SA, USD bn, 3mma",b,"Taiwan, Trade balance, EM, SA, USD, 3mma, Value"
"Taiwan, Trade balance, EU, SA, USD bn, 3mma",b,"Taiwan, Trade balance, EU, SA, USD, 3mma, Value"
"Taiwan, Exports, All, SA, Calculated, TWD bn, 3mma",b,"Taiwan, Exports, All, SA, Calculated, LCU, 3mma, Value"
"Taiwan, Imports, All, SA, Calculated, TWD bn, 3mma",b,"Taiwan, Imports, All, SA, Calculated, LCU, 3mma, Value"
"Taiwan, Exports, China, SA, TWD bn, 3mma",b,"Taiwan, Exports, China, SA, LCU, 3mma, Value"
"Taiwan, Exports, US, SA, TWD bn, 3mma",b,"Taiwan, Exports, US, SA, LCU, 3mma, Value"
"Taiwan, Imports, China, SA, TWD bn, 3mma",b,"Taiwan, Imports, China, SA, LCU, 3mma, Value"
"Taiwan, Imports, US, SA, TWD bn, 3mma",b,"Taiwan, Imports, US, SA, LCU, 3mma, Value"
"Taiwan, Exports, ASEAN, SA, TWD bn, 3mma",b,"Taiwan, Exports, ASEAN, SA, LCU, 3mma, Value"
"Taiwan, Exports, EU, SA, TWD bn, 3mma",b,"Taiwan, Exports, EU, SA, LCU, 3mma, Value"
"Taiwan, Exports, DM excl Japan, SA, TWD bn, 3mma",b,"Taiwan, Exports, DM excl Japan, SA, LCU, 3mma, Value"
"Taiwan, Exports, Developed Europe, SA, TWD bn, 3mma",b,"Taiwan, Exports, Developed Europe, SA, LCU, 3mma, Value"
"Taiwan, Exports, China and Hong Kong, SA, TWD bn, 3mma",b,"Taiwan, Exports, China and Hong Kong, SA, LCU, 3mma, Value"
"Taiwan, Exports, North Asia, SA, TWD bn, 3mma",b,"Taiwan, Exports, North Asia, SA, LCU, 3mma, Value"
"Taiwan, Exports, EM, SA, TWD bn, 3mma",b,"Taiwan, Exports, EM, SA, LCU, 3mma, Value"
"Taiwan, Exports, Excluding China, SA, TWD bn, 3mma",b,"Taiwan, Exports, Excluding China, SA, LCU, 3mma, Value"
"Taiwan, Exports, Excluding China and Hong Kong, SA, TWD bn, 3mma",b,"Taiwan, Exports, Excluding China and Hong Kong, SA, LCU, 3mma, Value"
"Taiwan, Imports, ASEAN, SA, TWD bn, 3mma",b,"Taiwan, Imports, ASEAN, SA, LCU, 3mma, Value"
"Taiwan, Imports, EU, SA, TWD bn, 3mma",b,"Taiwan, Imports, EU, SA, LCU, 3mma, Value"
"Taiwan, Imports, DM excl Japan, SA, TWD bn, 3mma",b,"Taiwan, Imports, DM excl Japan, SA, LCU, 3mma, Value"
"Taiwan, Imports, Developed Europe, SA, TWD bn, 3mma",b,"Taiwan, Imports, Developed Europe, SA, LCU, 3mma, Value"
"Taiwan, Imports, China and Hong Kong, SA, TWD bn, 3mma",b,"Taiwan, Imports, China and Hong Kong, SA, LCU, 3mma, Value"
"Taiwan, Imports, North Asia, SA, TWD bn, 3mma",b,"Taiwan, Imports, North Asia, SA, LCU, 3mma, Value"
"Taiwan, Imports, EM, SA, TWD bn, 3mma",b,"Taiwan, Imports, EM, SA, LCU, 3mma, Value"
"Taiwan, Imports, Excluding China, SA, TWD bn, 3mma",b,"Taiwan, Imports, Excluding China, SA, LCU, 3mma, Value"
"Taiwan, Imports, Excluding China and Hong Kong, SA, TWD bn, 3mma",b,"Taiwan, Imports, Excluding China and Hong Kong, SA, LCU, 3mma, Value"
"Taiwan, Exports, SITC, 776, SA, TWD bn, 3mma",b,"Taiwan, Exports, SITC, 776, SA, LCU, 3mma, Value"
"Taiwan, Exports, SITC, 75, SA, TWD bn, 3mma",b,"Taiwan, Exports, SITC, 75, SA, LCU, 3mma, Value"
"Taiwan, Exports, SITC, 75 through 77, SA, TWD bn, 3mma",b,"Taiwan, Exports, SITC, 75 through 77, SA, LCU, 3mma, Value"
"Taiwan, Exports, SITC, 76, SA, TWD bn, 3mma",b,"Taiwan, Exports, SITC, 76, SA, LCU, 3mma, Value"
"Taiwan, Exports, SITC, 77, SA, TWD bn, 3mma",b,"Taiwan, Exports, SITC, 77, SA, LCU, 3mma, Value"
"Taiwan, Imports, HS, 848620, SA, TWD bn, 3mma",b,"Taiwan, Imports, HS, 848620, SA, LCU, 3mma, Value"
"Taiwan, Imports, SITC, 3, SA, TWD bn, 3mma",b,"Taiwan, Imports, SITC, 3, SA, LCU, 3mma, Value"
"Taiwan, Imports, BEC, Investment, SA, TWD bn, 3mma",b,"Taiwan, Imports, BEC, Investment, SA, LCU, 3mma, Value"
"Taiwan, Exports, HS, 8541 and 8542, SA, TWD bn, 3mma",b,"Taiwan, Exports, HS, 8541 and 8542, SA, LCU, 3mma, Value"
"Taiwan, Exports, HS, 8541 and 8542 and 8471, SA, TWD bn, 3mma",b,"Taiwan, Exports, HS, 8541 and 8542 and 8471, SA, LCU, 3mma, Value"
"Taiwan, Exports, HS, Excluding 8541 and 8542, SA, TWD bn, 3mma",b,"Taiwan, Exports, HS, Excluding 8541 and 8542, SA, LCU, 3mma, Value"
"Taiwan, Exports, HS, Excluding 8541 and 8542 and 8471, SA, TWD bn, 3mma",b,"Taiwan, Exports, HS, Excluding 8541 and 8542 and 8471, SA, LCU, 3mma, Value"
"Taiwan, Exports, HS, 8541 and 8542 and 847180, SA, TWD bn, 3mma",b,"Taiwan, Exports, HS, 8541 and 8542 and 847180, SA, LCU, 3mma, Value"
"Taiwan, Exports, All, SA, TWD bn, 3mma",b,"Taiwan, Exports, All, SA, LCU, 3mma, Value"
"Taiwan, Imports, All, SA, TWD bn, 3mma",b,"Taiwan, Imports, All, SA, LCU, 3mma, Value"
"Taiwan, Exports, All, TWD bn, 3mma",b,"Taiwan, Exports, All, LCU, 3mma, Value"
"Taiwan, Imports, All, TWD bn, 3mma",b,"Taiwan, Imports, All, LCU, 3mma, Value"
"Taiwan, Trade balance, TWD bn, 3mma",b,"Taiwan, Trade balance, LCU, 3mma, Value"
"Taiwan, Exports, SITC, 3, TWD bn, 3mma",b,"Taiwan, Exports, SITC, 3, LCU, 3mma, Value"
"Taiwan, Exports, SITC, 75, TWD bn, 3mma",b,"Taiwan, Exports, SITC, 75, LCU, 3mma, Value"
"Taiwan, Exports, SITC, 76, TWD bn, 3mma",b,"Taiwan, Exports, SITC, 76, LCU, 3mma, Value"
"Taiwan, Exports, SITC, 77, TWD bn, 3mma",b,"Taiwan, Exports, SITC, 77, LCU, 3mma, Value"
"Taiwan, Exports, SITC, 776, TWD bn, 3mma",b,"Taiwan, Exports, SITC, 776, LCU, 3mma, Value"
"Taiwan, Imports, SITC, 3, TWD bn, 3mma",b,"Taiwan, Imports, SITC, 3, LCU, 3mma, Value"
"Taiwan, Imports, SITC, 75, TWD bn, 3mma",b,"Taiwan, Imports, SITC, 75, LCU, 3mma, Value"
"Taiwan, Imports, SITC, 76, TWD bn, 3mma",b,"Taiwan, Imports, SITC, 76, LCU, 3mma, Value"
"Taiwan, Imports, SITC, 77, TWD bn, 3mma",b,"Taiwan, Imports, SITC, 77, LCU, 3mma, Value"
"Taiwan, Imports, SITC, 776, TWD bn, 3mma",b,"Taiwan, Imports, SITC, 776, LCU, 3mma, Value"
"Taiwan, Exports, HS, 84, TWD bn, 3mma",b,"Taiwan, Exports, HS, 84, LCU, 3mma, Value"
"Taiwan, Exports, HS, 85, TWD bn, 3mma",b,"Taiwan, Exports, HS, 85, LCU, 3mma, Value"
"Taiwan, Exports, HS, 86, TWD bn, 3mma",b,"Taiwan, Exports, HS, 86, LCU, 3mma, Value"
"Taiwan, Exports, HS, 87, TWD bn, 3mma",b,"Taiwan, Exports, HS, 87, LCU, 3mma, Value"
"Taiwan, Exports, HS, 88, TWD bn, 3mma",b,"Taiwan, Exports, HS, 88, LCU, 3mma, Value"
"Taiwan, Exports, HS, 89, TWD bn, 3mma",b,"Taiwan, Exports, HS, 89, LCU, 3mma, Value"
"Taiwan, Exports, HS, 847180, TWD bn, 3mma",b,"Taiwan, Exports, HS, 847180, LCU, 3mma, Value"
"Taiwan, Exports, HS, 848620, TWD bn, 3mma",b,"Taiwan, Exports, HS, 848620, LCU, 3mma, Value"
"Taiwan, Imports, HS, 847180, TWD bn, 3mma",b,"Taiwan, Imports, HS, 847180, LCU, 3mma, Value"
"Taiwan, Imports, HS, 848620, TWD bn, 3mma",b,"Taiwan, Imports, HS, 848620, LCU, 3mma, Value"
"Taiwan, Exports, HS, 8401, TWD bn, 3mma",b,"Taiwan, Exports, HS, 8401, LCU, 3mma, Value"
"Taiwan, Exports, HS, 8402, TWD bn, 3mma",b,"Taiwan, Exports, HS, 8402, LCU, 3mma, Value"
"Taiwan, Exports, HS, 8403, TWD bn, 3mma",b,"Taiwan, Exports, HS, 8403, LCU, 3mma, Value"
"Taiwan, Exports, HS, 8404, TWD bn, 3mma",b,"Taiwan, Exports, HS, 8404, LCU, 3mma, Value"
"Taiwan, Exports, HS, 8405, TWD bn, 3mma",b,"Taiwan, Exports, HS, 8405, LCU, 3mma, Value"
"Taiwan, Exports, HS, 8406, TWD bn, 3mma",b,"Taiwan, Exports, HS, 8406, LCU, 3mma, Value"
"Taiwan, Exports, HS, 8407, TWD bn, 3mma",b,"Taiwan, Exports, HS, 8407, LCU, 3mma, Value"
"Taiwan, Exports, HS, 8408, TWD bn, 3mma",b,"Taiwan, Exports, HS, 8408, LCU, 3mma, Value"
"Taiwan, Exports, HS, 8409, TWD bn, 3mma",b,"Taiwan, Exports, HS, 8409, LCU, 3mma, Value"
"Taiwan, Exports, HS, 8410, TWD bn, 3mma",b,"Taiwan, Exports, HS, 8410, LCU, 3mma, Value"
"Taiwan, Exports, HS, 8411, TWD bn, 3mma",b,"Taiwan, Exports, HS, 8411, LCU, 3mma, Value"
"Taiwan, Exports, HS, 8412, TWD bn, 3mma",b,"Taiwan, Exports, HS, 8412, LCU, 3mma, Value"
