name,display_name,data_type,chart_type
"Korea, EPI, USD basis, Chemicals & related products, n.e.c., Index, 3mma","Korea, EPI, USD basis, Chemicals & related products, n.e.c., Index, 3mma",None,line
"Korea, EPI, USD basis, Commodities & transactions not classified, Index, 3mma","Korea, EPI, USD basis, Commodities & transactions not classified, Index, 3mma",None,line
"Korea, EPI, USD basis, Energy, Index, 3mma","Korea, EPI, USD basis, Energy, Index, 3mma",None,line
"Korea, EPI, USD basis, Excluding IT, Index, 3mma","Korea, EPI, USD basis, Excluding IT, Index, 3mma",None,line
"Korea, EPI, USD basis, Excluding energy, Index, 3mma","Korea, EPI, USD basis, Excluding energy, Index, 3mma",None,line
"Korea, EPI, USD basis, Excluding foods & energy, Index, 3mma","Korea, EPI, USD basis, Excluding foods & energy, Index, 3mma",None,line
"Korea, EPI, USD basis, Excluding foods, Index, 3mma","Korea, EPI, USD basis, Excluding foods, Index, 3mma",None,line
"Korea, EPI, USD basis, Food & live animals, Index, 3mma","Korea, EPI, USD basis, Food & live animals, Index, 3mma",None,line
"Korea, EPI, USD basis, Foods & energy, Index, 3mma","Korea, EPI, USD basis, Foods & energy, Index, 3mma",None,line
"Korea, EPI, USD basis, Foods, Index, 3mma","Korea, EPI, USD basis, Foods, Index, 3mma",None,line
"Korea, EPI, USD basis, Inedible raw materials excluding fuels, Index, 3mma","Korea, EPI, USD basis, Inedible raw materials excluding fuels, Index, 3mma",None,line
"Korea, EPI, USD basis, Informational technology, Index, 3mma","Korea, EPI, USD basis, Informational technology, Index, 3mma",None,line
"Korea, EPI, USD basis, Life related-type, Index, 3mma","Korea, EPI, USD basis, Life related-type, Index, 3mma",None,line
"Korea, EPI, USD basis, Machinery & transport equipment, Index, 3mma","Korea, EPI, USD basis, Machinery & transport equipment, Index, 3mma",None,line
"Korea, EPI, USD basis, Manufactured goods classified by materials, Index, 3mma","Korea, EPI, USD basis, Manufactured goods classified by materials, Index, 3mma",None,line
"Korea, EPI, USD basis, Mineral fuels, lubricants & related materials, Index, 3mma","Korea, EPI, USD basis, Mineral fuels, lubricants & related materials, Index, 3mma",None,line
"Korea, EPI, USD basis, Miscellaneous manufactured articles, Index, 3mma","Korea, EPI, USD basis, Miscellaneous manufactured articles, Index, 3mma",None,line
"Korea, EPI, USD basis, Primary materials-type, Index, 3mma","Korea, EPI, USD basis, Primary materials-type, Index, 3mma",None,line
"Korea, EPI, USD basis, Processing assembly-type, Index, 3mma","Korea, EPI, USD basis, Processing assembly-type, Index, 3mma",None,line
"Korea, EPI, KRW basis, DRAM, Index, 3mma","Korea, EPI, KRW basis, DRAM, Index, 3mma",None,line
"Korea, EPI, KRW basis, Beverages & tobacco, Index, 3mma","Korea, EPI, KRW basis, Beverages & tobacco, Index, 3mma",None,line
"Korea, EPI, KRW basis, Chemicals & related products, n.e.c., Index, 3mma","Korea, EPI, KRW basis, Chemicals & related products, n.e.c., Index, 3mma",None,line
"Korea, EPI, KRW basis, Commodities & transactions not classified, Index, 3mma","Korea, EPI, KRW basis, Commodities & transactions not classified, Index, 3mma",None,line
"Korea, EPI, KRW basis, Energy, Index, 3mma","Korea, EPI, KRW basis, Energy, Index, 3mma",None,line
"Korea, EPI, KRW basis, Excluding IT, Index, 3mma","Korea, EPI, KRW basis, Excluding IT, Index, 3mma",None,line
"Korea, EPI, KRW basis, Excluding energy, Index, 3mma","Korea, EPI, KRW basis, Excluding energy, Index, 3mma",None,line
"Korea, EPI, KRW basis, Excluding foods & energy, Index, 3mma","Korea, EPI, KRW basis, Excluding foods & energy, Index, 3mma",None,line
"Korea, EPI, KRW basis, Excluding foods, Index, 3mma","Korea, EPI, KRW basis, Excluding foods, Index, 3mma",None,line
"Korea, EPI, KRW basis, Food & live animals, Index, 3mma","Korea, EPI, KRW basis, Food & live animals, Index, 3mma",None,line
"Korea, EPI, KRW basis, Foods & energy, Index, 3mma","Korea, EPI, KRW basis, Foods & energy, Index, 3mma",None,line
"Korea, EPI, KRW basis, Foods, Index, 3mma","Korea, EPI, KRW basis, Foods, Index, 3mma",None,line
"Korea, EPI, KRW basis, Inedible raw materials excluding fuels, Index, 3mma","Korea, EPI, KRW basis, Inedible raw materials excluding fuels, Index, 3mma",None,line
"Korea, EPI, KRW basis, Informational technology, Index, 3mma","Korea, EPI, KRW basis, Informational technology, Index, 3mma",None,line
"Korea, EPI, KRW basis, Life related-type, Index, 3mma","Korea, EPI, KRW basis, Life related-type, Index, 3mma",None,line
"Korea, EPI, KRW basis, Machinery & transport equipment, Index, 3mma","Korea, EPI, KRW basis, Machinery & transport equipment, Index, 3mma",None,line
"Korea, EPI, KRW basis, Manufactured goods classified by materials, Index, 3mma","Korea, EPI, KRW basis, Manufactured goods classified by materials, Index, 3mma",None,line
"Korea, EPI, KRW basis, Mineral fuels, lubricants & related materials, Index, 3mma","Korea, EPI, KRW basis, Mineral fuels, lubricants & related materials, Index, 3mma",None,line
"Korea, EPI, KRW basis, Miscellaneous manufactured articles, Index, 3mma","Korea, EPI, KRW basis, Miscellaneous manufactured articles, Index, 3mma",None,line
"Korea, EPI, KRW basis, Primary materials-type, Index, 3mma","Korea, EPI, KRW basis, Primary materials-type, Index, 3mma",None,line
"Korea, EPI, KRW basis, Processing assembly-type, Index, 3mma","Korea, EPI, KRW basis, Processing assembly-type, Index, 3mma",None,line
"Korea, MPI, Contractual Currency basis, Index, 3mma","Korea, MPI, Contractual Currency basis, Index, 3mma",None,line
"Korea, MPI, USD basis, Index, 3mma","Korea, MPI, USD basis, Index, 3mma",None,line
"Korea, MPI, KRW basis, Index, 3mma","Korea, MPI, KRW basis, Index, 3mma",None,line
"Korea, EPI, Contractual Currency basis, Index, 3mma","Korea, EPI, Contractual Currency basis, Index, 3mma",None,line
"Korea, EPI, USD basis, Index, 3mma","Korea, EPI, USD basis, Index, 3mma",None,line
"Korea, EPI, KRW basis, Index, 3mma","Korea, EPI, KRW basis, Index, 3mma",None,line
"Korea, EPI, Contractual Currency basis, DRAM, % YoY, 3mma","Korea, EPI, Contractual Currency basis, DRAM, % YoY, 3mma",None,line
"Korea, EPI, Contractual Currency basis, Beverages & tobacco, % YoY, 3mma","Korea, EPI, Contractual Currency basis, Beverages & tobacco, % YoY, 3mma",None,line
"Korea, EPI, Contractual Currency basis, Chemicals & related products, n.e.c., % YoY, 3mma","Korea, EPI, Contractual Currency basis, Chemicals & related products, n.e.c., % YoY, 3mma",None,line
